failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new
0.0,0.0,0.21209839631022903,0.0,0.0,0.0,1.2935779816513762,tensor(0.),0.0,0.0
1.0,0.7185714285714285,0.31147732457040467,0.47337997215534955,0.5058797950858662,0.4483086801803795,1.262443438914027,tensor(3.4694),1.0,1.0
1.0,0.7771428571428571,0.3565368499481447,0.31362111606816984,0.33436128133216675,0.2948253412976726,1.2727272727272727,tensor(2.4674),1.0,1.0
1.0,0.7861904761904761,0.3396261627947743,0.39762957098457463,0.4527504933587659,0.3461833767686625,1.2935779816513762,tensor(0.8235),1.0,1.0
1.0,0.8028571428571429,0.40257103470387046,0.4805213243592136,0.5325014483842476,0.4177866919152066,1.2831050228310503,tensor(0.1433),1.0,1.0
1.0,0.8137142857142857,0.3872666125536548,0.4685200766388126,0.5153713546477727,0.3904346132905459,1.2831050228310503,tensor(0.0016),1.0,1.0
1.0,0.8242857142857142,0.40284353024855174,0.4919014556945355,0.5125434868245088,0.46575488292990197,1.2831050228310503,tensor(7.2294e-07),1.0,1.0
1.0,0.8499999999999999,0.3934938827720559,0.4826101078089601,0.535932823468622,0.4182551061507475,1.2831050228310503,tensor(1.7273e-08),1.0,1.0
1.0,0.8630952380952381,0.3884295920131521,0.4564603957741708,0.5099332507403734,0.40471247161332946,1.2831050228310503,tensor(1.7572e-08),1.0,1.0
1.0,0.8702380952380953,0.38058808551367246,0.4823665985061602,0.5149639812507859,0.45569601262419374,1.2831050228310503,tensor(1.8059e-08),1.0,1.0
1.0,0.8773809523809524,0.40813113000003964,0.4747378141674733,0.519268419199735,0.4475850062209724,1.2831050228310503,tensor(1.6450e-08),1.0,1.0
1.0,0.8845238095238095,0.4173939416279021,0.4836819436808939,0.522052166929813,0.45775611716135406,1.2831050228310503,tensor(1.7173e-08),1.0,1.0
1.0,0.8883333333333333,0.3938901836601097,0.49044862356358243,0.5246137581612584,0.4528669755061392,1.2831050228310503,tensor(1.7572e-08),1.0,1.0
1.0,0.8923809523809524,0.40209551772538277,0.4747524438538026,0.5097801016578873,0.4362220202693091,1.2831050228310503,tensor(1.6238e-08),1.0,1.0
1.0,0.895952380952381,0.4025163430691029,0.49767823188976884,0.5617738116894769,0.4335826520900609,1.2831050228310503,tensor(1.9357e-08),1.0,1.0
1.0,0.8985714285714286,0.4028886500952323,0.4652071054785,0.5150136295328122,0.4199284472473074,1.2831050228310503,tensor(1.7273e-08),1.0,1.0
1.0,0.9007142857142857,0.40952933228435906,0.5023011056950525,0.5349512627377571,0.4606440087784982,1.2831050228310503,tensor(1.6238e-08),1.0,1.0
1.0,0.9028571428571428,0.39667394160313424,0.47235129620193333,0.5333810697963637,0.4311149626921829,1.2831050228310503,tensor(1.6238e-08),1.0,1.0
1.0,0.9026190476190475,0.4000482617620524,0.4883313933038703,0.5400520431509501,0.44287991313522435,1.2831050228310503,tensor(1.6238e-08),1.0,1.0
1.0,0.9030952380952381,0.3924648411913638,0.4742904337503278,0.5062730836477377,0.428235417898057,1.2831050228310503,tensor(1.7866e-08),1.0,1.0
1.0,0.9002380952380952,0.3915157725929469,0.4485570368546614,0.4965705682536625,0.40804561973675413,1.2831050228310503,tensor(1.6238e-08),1.0,1.0
1.0,0.8978571428571429,0.41169332162566463,0.4398481317838402,0.501596045046782,0.38221674607176104,1.2831050228310503,tensor(1.5584e-08),1.0,1.0
1.0,0.8985714285714286,0.4027669605651933,0.49603312469591,0.5224721747266587,0.46487281573109857,1.2831050228310503,tensor(1.6238e-08),1.0,1.0
