failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score,acc_withoutRecourse,avg_score_on_last_train
0.0,0.0,0.212547970251224,0.0,0.0,0.0,1.2935779816513762,tensor(0.),0.0,0.0,0.5571848154067993,0.06286250799894333,0.0,0.0
0.15625,0.99,0.15632937880216027,0.35321964455753024,0.3736991993098311,0.34887549657976946,1.3255813953488371,tensor(4.0237),0.16666666666666666,0.10714285714285714,0.24209707975387573,-1.1706475019454956,0.5025906735751295,-0.2667970061302185
0.3546511627906977,0.985,0.06265412398492579,0.1962859981740736,0.2628075209658294,0.1792914485557418,1.3255813953488371,tensor(1.5022),0.3722627737226277,0.2857142857142857,0.26104041934013367,-0.8750169277191162,0.6143830358856266,1.2566990852355957
0.44751381215469616,0.982,0.08263613549765522,0.09359826405468667,0.21656096516854695,0.06092286096149301,1.3923444976076556,tensor(1.7787),0.5244755244755245,0.15789473684210525,0.27279362082481384,-0.21001704037189484,0.6249361054412867,1.9471619129180908
0.5112359550561798,0.9465,0.06354305333976153,0.07457737938226815,0.1679797450518468,0.050897906395614416,1.3255813953488371,tensor(1.3266),0.5352112676056338,0.4166666666666667,0.33754563331604004,-0.07325852662324905,0.6240707056463181,2.252159357070923
0.5380116959064327,0.8600000000000001,0.0454477534408258,0.04943147202054366,0.13111804664429821,0.036094888408502133,0.968503937007874,tensor(0.9233),0.5850340136054422,0.25,0.3438764214515686,0.09080015867948532,0.6564349681973285,2.246551990509033
0.46551724137931033,0.7793333333333333,0.06966179513000867,0.034598780496899406,0.05473296703528966,0.02988652407302082,0.7361111111111112,tensor(1.0911),0.49645390070921985,0.3333333333333333,0.33647990226745605,0.4007219970226288,0.6801725968241329,2.2877707481384277
0.4627659574468085,0.768,0.06850524327391774,0.04084060054808021,0.07112185818560428,0.03016591260391703,0.6447368421052632,tensor(0.7945),0.4892086330935252,0.3877551020408163,0.349590003490448,0.4392019212245941,0.7253468557986121,2.318277359008789
0.44385026737967914,0.7823333333333333,0.08137490145315743,0.032984215550161934,0.04914642383894649,0.026923387441867695,0.567398119122257,tensor(0.8969),0.41911764705882354,0.5098039215686274,0.3624151647090912,0.3332931101322174,0.7297406941228247,2.4282097816467285
0.44886363636363635,0.8156666666666665,0.09917053499142098,0.028402636049709547,0.05515416182533047,0.0200178294633209,0.557632398753894,tensor(1.2624),0.47761194029850745,0.35714285714285715,0.35009926557540894,0.312214732170105,0.7394449120223923,2.870187759399414
0.4945054945054945,0.8476666666666666,0.08896004836041005,0.032695927887745044,0.0510034971119624,0.025951033963033384,0.5384615384615384,tensor(1.6251),0.5112781954887218,0.4489795918367347,0.387401819229126,0.1643369346857071,0.7481171594653894,2.6731276512145996
0.4722222222222222,0.8756666666666667,0.10446942941252003,0.025536369616892256,0.052480132393333434,0.017838151680766207,0.5337423312883436,tensor(0.9973),0.4642857142857143,0.5,0.37749630212783813,0.03330114856362343,0.7634784696718822,2.358407735824585
0.46236559139784944,0.8943333333333332,0.09107479698789638,0.025697132752349458,0.045776398039564896,0.01851549772261547,0.524390243902439,tensor(0.9783),0.43795620437956206,0.5306122448979592,0.3779049813747406,-0.13264890015125275,0.7742465581804797,2.628756523132324
0.41397849462365593,0.8803333333333333,0.08987665303712229,0.0303591258841665,0.052188333809246784,0.02379509832627521,0.5527950310559007,tensor(0.9141),0.4195804195804196,0.3953488372093023,0.3660637140274048,-0.10047487169504166,0.7793870002323927,2.6754260063171387
0.5291005291005291,0.871,0.10859023451000152,0.033583128719480645,0.06344910537853483,0.023975891472512167,0.5772870662460567,tensor(1.4547),0.5034965034965035,0.6086956521739131,0.3542652726173401,-0.2476663440465927,0.7701733948382561,2.6271374225616455
0.510989010989011,0.8863333333333333,0.11617461504862166,0.028306353155814368,0.0407809745380642,0.024678980980833938,0.5923566878980892,tensor(1.7754),0.524822695035461,0.4634146341463415,0.34474989771842957,-0.629159152507782,0.7578203079134846,2.4955954551696777
0.43478260869565216,0.8786666666666666,0.12776552554123335,0.04355057282741461,0.08727707677356902,0.026783266802949405,0.6129032258064516,tensor(0.9171),0.39849624060150374,0.5294117647058824,0.32147228717803955,-0.6506632566452026,0.752812831474017,2.610572576522827
0.489010989010989,0.875,0.10271230133258132,0.03960157784872748,0.08002278510945295,0.026713656693133872,0.6181229773462783,tensor(1.2181),0.5072463768115942,0.4318181818181818,0.3416803777217865,-0.798089861869812,0.7532681809315642,3.0474724769592285
0.47368421052631576,0.8619999999999999,0.11425911595615183,0.04404528617010516,0.09846770465346183,0.025132530810640805,0.6501650165016502,tensor(1.4064),0.48226950354609927,0.4489795918367347,0.34577760100364685,-0.7539373636245728,0.7549778234106994,2.8094968795776367
0.46236559139784944,0.8856666666666666,0.122787508597825,0.053494619718044645,0.11019694010105587,0.03592488664161862,0.6891891891891891,tensor(1.0229),0.45774647887323944,0.4772727272727273,0.3499208390712738,-0.7659926414489746,0.7663863898696599,3.2389159202575684
0.48633879781420764,0.8956666666666666,0.0904453929428031,0.047831484685759505,0.11835468311318152,0.030560497315778614,0.6556291390728477,tensor(0.9699),0.4965986394557823,0.4444444444444444,0.3799939751625061,-0.9032416939735413,0.7725412951590247,2.9509549140930176
0.547486033519553,0.8753333333333333,0.11519061979420873,0.050707991306499604,0.11111246417529143,0.03160951826710219,0.7730496453900709,tensor(1.4123),0.5441176470588235,0.5581395348837209,0.34835729002952576,-0.6555768847465515,0.7669360168843165,2.9135806560516357
0.4692737430167598,0.8966666666666665,0.11281521130528233,0.05724356843583602,0.13094285385414137,0.036713053212165225,0.7361111111111112,tensor(1.5751),0.40714285714285714,0.6923076923076923,0.3535969853401184,-0.7734018564224243,0.7639031521675899,2.9657938480377197
0.5314285714285715,0.9293333333333333,0.06425416085987615,0.05248603501606826,0.12906513609809303,0.030525851617546448,0.6722408026755853,tensor(1.1187),0.5294117647058824,0.5384615384615384,0.3922894299030304,-1.2251651287078857,0.7665262079511505,2.347508192062378
0.47802197802197804,0.948,0.06480057907609742,0.057959003144352504,0.1130849624519977,0.03985193621848364,0.6447368421052632,tensor(0.7036),0.45985401459854014,0.5333333333333333,0.4051533639431,-1.3665844202041626,0.777907265096851,2.3159103393554688
0.5217391304347826,0.9569999999999999,0.06222057553805747,0.06158693381433635,0.15198399463613005,0.03401903583322197,0.6286644951140065,tensor(0.7734),0.5106382978723404,0.5581395348837209,0.41814833879470825,-1.4944674968719482,0.7762836635521275,1.9074881076812744
0.489247311827957,0.9626666666666667,0.06798570338296031,0.05596083046785919,0.1346617117570528,0.033707477827466525,0.6181229773462783,tensor(1.0411),0.46206896551724136,0.5853658536585366,0.437036395072937,-1.6589596271514893,0.763548373246761,1.5844517946243286
0.42245989304812837,0.9576666666666666,0.06397278746955658,0.06039644579083652,0.17753691843637243,0.028521487247833557,0.5873015873015873,tensor(0.9463),0.40816326530612246,0.475,0.4380267858505249,-1.7870063781738281,0.7569364735029699,1.5757596492767334
0.42780748663101603,0.9486666666666668,0.0404122305831196,0.0594386034175353,0.12591457557979394,0.0345101138566883,0.5479876160990712,tensor(0.9446),0.4264705882352941,0.43137254901960786,0.4470458924770355,-1.8751322031021118,0.7444338399831824,1.1087201833724976
0.478494623655914,0.9483333333333333,0.04727721025258528,0.05779469831971622,0.12774569526814017,0.038015450906713606,0.5527950310559007,tensor(0.7886),0.46206896551724136,0.5365853658536586,0.431491494178772,-1.8964073657989502,0.737909660164604,1.0815508365631104
0.4891304347826087,0.94,0.024119139003812594,0.07414795729394703,0.13839637174132707,0.049511347242696055,0.4925373134328358,tensor(0.8058),0.518796992481203,0.4117647058823529,0.4512174725532532,-2.1220223903656006,0.7312443487208174,1.1679084300994873
0.46408839779005523,0.9530000000000001,0.023679056236454703,0.06199148589969335,0.14427092563558172,0.03476667128120084,0.4749262536873156,tensor(0.8446),0.45588235294117646,0.4888888888888889,0.4664086401462555,-2.3535373210906982,0.7323723978301558,0.9504785537719727
0.46113989637305697,0.953,0.041263080263744215,0.06686432895907514,0.15886947132663384,0.035557023570114185,0.4662756598240469,tensor(1.2382),0.4583333333333333,0.46938775510204084,0.4493733048439026,-2.447209119796753,0.7277641792885434,0.6667157411575317
0.4574468085106383,0.9623333333333333,0.048426789378052205,0.07884940866537812,0.1444027373273877,0.054446344710907424,0.4662756598240469,tensor(0.7585),0.46715328467153283,0.43137254901960786,0.4475061595439911,-2.43927264213562,0.7308147846744435,0.8535075783729553
0.4919786096256685,0.9669999999999999,0.06293360660877824,0.0639099730754798,0.14365957397380763,0.037892372782408305,0.49700598802395207,tensor(0.5760),0.5035460992907801,0.45652173913043476,0.43187108635902405,-2.440311908721924,0.7235485273463683,0.9340007305145264
0.5135135135135135,0.9659999999999999,0.04731513624964815,0.07597268164105456,0.16576602286370976,0.04362066899465672,0.5197568389057751,tensor(0.8025),0.49264705882352944,0.5714285714285714,0.4215693771839142,-2.3406074047088623,0.7232476449128575,1.0169838666915894
0.5,0.9596666666666666,0.058691040119487115,0.06924545440365953,0.13555453032844036,0.048103430195758363,0.5384615384615384,tensor(0.6978),0.5144927536231884,0.45454545454545453,0.4056982398033142,-2.2415549755096436,0.6986933111107441,1.3419206142425537
0.5271739130434783,0.9563333333333333,0.07210499545100196,0.06726713718238032,0.13554816062165298,0.04178914336175622,0.524390243902439,tensor(1.1561),0.5298507462686567,0.52,0.4095005989074707,-2.2926697731018066,0.6920361843035194,1.2015541791915894
