failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new
0.0,0.0,0.21209839631022903,0.0,0.0,0.0,1.2522522522522523,tensor(0.),0.0,0.0
0.422360248447205,0.6957142857142857,0.38617493531132996,0.30173076924423164,0.3580621693062624,0.2572915536397406,0.7793594306049823,tensor(6.1020),0.36666666666666664,0.49295774647887325
0.19444444444444445,0.7956144393241167,0.23177779684133704,0.23694091376900867,0.23547295752719435,0.23861857804536804,0.7006802721088435,tensor(3.7911),0.16666666666666666,0.21875
0.28402366863905326,0.8489031719082653,0.19178519400169297,0.20972183477829326,0.2126790926938905,0.20406225497430575,0.7123287671232876,tensor(2.4693),0.3620689655172414,0.24324324324324326
0.4303030303030303,0.8804061536655563,0.17626905003339313,0.17594785623105152,0.17692906124530827,0.1737545744344775,0.6666666666666666,tensor(2.6235),0.35294117647058826,0.4649122807017544
0.34911242603550297,0.8895419450118554,0.16771207978784608,0.17788993215697207,0.17224014151085063,0.18842344014126614,0.7301038062283737,tensor(3.0658),0.288135593220339,0.38181818181818183
0.3157894736842105,0.8787698267117152,0.15054198177057532,0.18598154911069123,0.18744515641913292,0.18347250801050533,0.7123287671232876,tensor(8.5496),0.26785714285714285,0.34375
0.3374233128834356,0.920785490916639,0.13323898658404354,0.1899951423852641,0.1933253147158444,0.18427834655110137,0.7064846416382252,tensor(6.6223),0.35,0.3300970873786408
0.2934131736526946,0.9315312866572419,0.14991476416123695,0.17744846980045628,0.17808034621742125,0.17629181466431693,0.7123287671232876,tensor(4.3386),0.3220338983050847,0.2777777777777778
0.39520958083832336,0.9381403609728094,0.13121394092206856,0.1733651077193442,0.17599822344586447,0.1685451670674088,0.7064846416382252,tensor(4.0853),0.423728813559322,0.37962962962962965
0.39285714285714285,0.9305950435165019,0.13598631208362336,0.17937017377515535,0.17722852369095457,0.18365347394355683,0.7421602787456446,tensor(3.8092),0.32142857142857145,0.42857142857142855
0.375,0.9340907765401053,0.14896147606140334,0.16933126302849275,0.17147377664622793,0.16524100975827138,0.7857142857142857,tensor(3.1752),0.41818181818181815,0.3523809523809524
0.3719512195121951,0.9440282709037581,0.12084344123474115,0.17131423672463209,0.17039088776622419,0.17279452632461928,0.7064846416382252,tensor(5.1149),0.42857142857142855,0.33663366336633666
0.345679012345679,0.9522766617563847,0.11493332547348784,0.1726741341744917,0.17506497300291649,0.16826995738528835,0.7123287671232876,tensor(3.8471),0.3333333333333333,0.3523809523809524
0.391025641025641,0.9570860392794152,0.10768769953441068,0.16880643186422756,0.17141284120770436,0.16374114578162158,0.7064846416382252,tensor(4.2910),0.49056603773584906,0.33980582524271846
0.40853658536585363,0.9605370669171976,0.09586220220551746,0.2079332189286401,0.20447232392028278,0.21425830290943074,0.718213058419244,tensor(4.8894),0.4827586206896552,0.36792452830188677
0.31213872832369943,0.9599278195997127,0.08215660832705414,0.16326895820410775,0.16892484347985753,0.15339360296073473,0.718213058419244,tensor(3.9317),0.2698412698412698,0.33636363636363636
0.391812865497076,0.9561934037095408,0.1064923985317014,0.17299563079156313,0.17731240597280856,0.16629496483858508,0.6835016835016835,tensor(2.9425),0.373134328358209,0.40384615384615385
0.32386363636363635,0.952569656212626,0.11983953125490683,0.18191342238809527,0.17931390412971976,0.18646257934025245,0.7421602787456446,tensor(3.1161),0.3125,0.33035714285714285
0.3712574850299401,0.9489042925066431,0.08533822893923666,0.1604251811076294,0.15762862830207341,0.1651612786009097,0.7482517482517482,tensor(3.2668),0.4032258064516129,0.3523809523809524
0.41420118343195267,0.9440079283526375,0.0998078057698123,0.15824004864473432,0.16325961772151956,0.15020873812187813,0.7543859649122807,tensor(2.8847),0.38461538461538464,0.4326923076923077
0.4161490683229814,0.9435969962659176,0.08081426875065491,0.17772310247648868,0.18229206779626367,0.16938674470005716,0.7301038062283737,tensor(3.1937),0.45614035087719296,0.3942307692307692
0.4049079754601227,0.9454722341656638,0.09024092435334247,0.17976725155831355,0.18154158096114625,0.17709210876635031,0.7361111111111112,tensor(4.0624),0.4153846153846154,0.3979591836734694
0.35625,0.950722881164284,0.09086929487919228,0.17145898688314645,0.1731935391724904,0.16864389382339168,0.7667844522968198,tensor(4.5487),0.3442622950819672,0.36363636363636365
0.37267080745341613,0.9511898699986274,0.07117250326970995,0.16837842011973203,0.1657722180545419,0.17253993632060002,0.6949152542372882,tensor(3.2292),0.4032258064516129,0.35353535353535354
0.38461538461538464,0.9449512507699859,0.08122732292562342,0.17371894602445717,0.1731682732929865,0.17483012492903183,0.7543859649122807,tensor(2.7114),0.42857142857142855,0.36283185840707965
0.4176470588235294,0.9590985203014288,0.09146093385682064,0.17806118839232182,0.1867298950084796,0.1629608607383694,0.7482517482517482,tensor(2.1908),0.3548387096774194,0.4537037037037037
0.43125,0.9563907748651475,0.099959481437588,0.17242463417595605,0.1708049137517103,0.17543268639241205,0.7793594306049823,tensor(2.2035),0.42857142857142855,0.4326923076923077
0.46794871794871795,0.9657603594735007,0.07011867864427436,0.1646842216195189,0.16520866509856683,0.16391004315044805,0.8181818181818182,tensor(2.0199),0.5079365079365079,0.44086021505376344
0.44370860927152317,0.9724678069170013,0.07593236057717995,0.16421578423703426,0.16213121478074574,0.16830317532779596,0.7985611510791367,tensor(2.0933),0.37254901960784315,0.48
0.4358974358974359,0.9740433488767934,0.07571964067998506,0.1687751365187397,0.16475522681755875,0.17556739773797672,0.8050541516245487,tensor(3.1767),0.5344827586206896,0.37755102040816324
0.4528301886792453,0.978507800699287,0.08174017443409946,0.15745008886404827,0.1558207166705014,0.16070883325114194,0.8115942028985508,tensor(2.9228),0.37735849056603776,0.49056603773584906
0.4228187919463087,0.9781165270435237,0.09728295315362653,0.16299262315743965,0.1703174538408897,0.15047382162572506,0.8382352941176471,tensor(2.5003),0.38181818181818183,0.44680851063829785
0.46794871794871795,0.9773344675680478,0.09954140291663247,0.1675472295509821,0.1704270189997209,0.16306231155704445,0.8656716417910447,tensor(2.3099),0.5245901639344263,0.43157894736842106
0.4791666666666667,0.9756982991636011,0.08430260623776314,0.17157057630846934,0.17279689764545933,0.1695861654177039,0.9230769230769231,tensor(1.9402),0.5636363636363636,0.42696629213483145
