failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score,acc_withoutRecourse,avg_score_on_last_train
0.0,0.0,0.212547970251224,0.0,0.0,0.0,1.0408163265306123,tensor(0.),0.0,0.0,0.5310507416725159,-0.08289814740419388,0.0,0.0
0.33727810650887574,0.894,0.19719909382939554,0.2676880605258089,0.27016743322102843,0.2670169521271028,0.8248175182481752,tensor(6.1906),0.3308270676691729,0.3611111111111111,0.16556769609451294,-2.0898520946502686,0.5971428571428572,0.29491548240184784
0.26285714285714284,0.895,0.08002933953999317,0.6134270583496074,0.7306872344994515,0.5851515548808507,0.6666666666666666,tensor(6.0059),0.2765957446808511,0.20588235294117646,0.15316887199878693,-0.9098066091537476,0.6889225181598063,-1.8025484085083008
0.37142857142857144,0.8773333333333333,0.08016521060604015,0.44537065687826577,0.6543820617055609,0.3893313671781937,0.6077170418006431,tensor(5.0097),0.37681159420289856,0.35135135135135137,0.16467486321926117,-1.5583637952804565,0.7098152632050937,-0.19240236282348633
0.3989071038251366,0.863,0.06424106298052262,0.6900218401841121,0.8223022060116314,0.6456065348697622,0.6339869281045751,tensor(3.5997),0.39416058394160586,0.41304347826086957,0.19314739108085632,0.28846630454063416,0.7058461124562819,-0.7304897308349609
0.42391304347826086,0.8564,0.06644710188095396,0.628148783259076,0.821749456209644,0.5691074432812435,0.5772870662460567,tensor(5.2111),0.3900709219858156,0.5348837209302325,0.2630881071090698,2.1061477661132812,0.7100781187798859,-0.5252761840820312
0.5645161290322581,0.8136666666666666,0.035833572797295446,0.6878198424768263,1.00438987389228,0.571433801515262,0.5873015873015873,tensor(6.7789),0.49264705882352944,0.76,0.3282771706581116,0.13691720366477966,0.6850403536325509,3.4288883209228516
0.41798941798941797,0.833,0.08262676005388529,0.2443573122495615,0.3612173392526374,0.20676597489192877,0.7006802721088435,tensor(17.5993),0.3986013986013986,0.4782608695652174,0.22451691329479218,1.0621708631515503,0.6990841930137213,-2.4846291542053223
0.372972972972973,0.859,0.07423085940940667,0.2806452838648539,0.24442164764176083,0.29443189168110573,0.6891891891891891,tensor(10.8295),0.373134328358209,0.37254901960784315,0.17689669132232666,1.7046453952789307,0.694681845275044,-2.2118139266967773
0.4696132596685083,0.8623333333333333,0.05187168255705095,0.6519384962434879,0.7393414451659089,0.6203945748278772,0.7985611510791367,tensor(9.0361),0.45112781954887216,0.5208333333333334,0.21976980566978455,4.485466480255127,0.6708163539958133,-1.5470056533813477
0.38636363636363635,0.8793333333333332,0.07490818395659056,0.4155482281490887,0.6446171022842837,0.3607007512434789,0.7543859649122807,tensor(6.2306),0.38028169014084506,0.4117647058823529,0.22041599452495575,1.7439072132110596,0.682089570568964,1.9969797134399414
0.4166666666666667,0.8896666666666666,0.06280198609309642,0.25097475449441403,0.3713941727778613,0.21656920641342914,0.6556291390728477,tensor(6.8263),0.38571428571428573,0.525,0.2227339893579483,1.5711498260498047,0.684457908489547,-0.12513113021850586
0.43243243243243246,0.9106666666666666,0.04581725934756086,0.2373907663134184,0.2465917135465264,0.2343458485240446,0.6501650165016502,tensor(4.6043),0.4028776978417266,0.5217391304347826,0.23155418038368225,3.285344123840332,0.6806370290366313,-2.3555479049682617
0.34444444444444444,0.9106666666666667,0.07148078750141826,0.38769353162236986,0.5740950594012617,0.3309626318635767,0.6949152542372882,tensor(12.7642),0.36231884057971014,0.2857142857142857,0.22508104145526886,2.4601118564605713,0.6697122243478072,1.8866767883300781
0.41847826086956524,0.8903333333333334,0.030319725219631305,0.3743028452492984,0.3638743779393241,0.3771996417242911,0.5923566878980892,tensor(9.4348),0.3819444444444444,0.55,0.17931145429611206,2.7131197452545166,0.6796863884188707,-1.2573628425598145
0.3967391304347826,0.8416666666666666,0.03577706379427237,0.4707676531341524,0.5248749232687631,0.45273189642261574,0.7667844522968198,tensor(13.5162),0.391304347826087,0.41304347826086957,0.17602916061878204,3.5200693607330322,0.6641535510643393,-1.022498607635498
0.43820224719101125,0.8646666666666667,0.04134249494742978,0.3045217468985206,0.3374198346128234,0.2946763337869408,0.7667844522968198,tensor(11.6832),0.40875912408759124,0.5365853658536586,0.16295909881591797,3.495213031768799,0.6454884999079964,-2.0867624282836914
0.42696629213483145,0.8746666666666667,0.02744244467447273,0.6694499875424937,0.9627134193909509,0.5702255181200835,0.7123287671232876,tensor(11.4254),0.44360902255639095,0.37777777777777777,0.2321329414844513,1.1311376094818115,0.6557775707031981,3.744319438934326
0.44021739130434784,0.8699999999999999,0.04615944074858001,0.4237318743573978,0.5099350923680499,0.3933072091771676,0.6835016835016835,tensor(13.0752),0.4632352941176471,0.375,0.1992749720811844,1.6563423871994019,0.6496062011777398,-1.0898165702819824
0.441340782122905,0.8406666666666666,0.04736203900268138,0.4923095712014396,0.5085514485462402,0.4874840859033467,0.9011406844106464,tensor(13.3893),0.42028985507246375,0.5121951219512195,0.3403732180595398,0.6281334757804871,0.6362546750377545,2.6746270656585693
0.5,0.8626666666666667,0.062030412871086876,0.18197053426690205,0.13122299125894551,0.19594449538503494,0.6611295681063123,tensor(17.1891),0.4927536231884058,0.5263157894736842,0.3127451241016388,0.37419629096984863,0.6424737846697575,-0.14463114738464355
0.47513812154696133,0.841,0.10445437683379008,0.19006604304245564,0.2130458641204411,0.1826856625502559,0.5197568389057751,tensor(14.0316),0.45985401459854014,0.5227272727272727,0.24741221964359283,-0.6862300634384155,0.662854820133154,0.801367998123169
0.42408376963350786,0.8716666666666667,0.04209123879908732,0.19272911249008673,0.2914054320801241,0.1623151783698698,0.5625,tensor(5.5887),0.3904109589041096,0.5333333333333333,0.33770430088043213,0.32490819692611694,0.688951016892669,-0.39595866203308105
0.4427083333333333,0.8586666666666667,0.025683059879864505,0.13536849120441738,0.18602595184056409,0.11289638460642745,0.4749262536873156,tensor(4.9581),0.42105263157894735,0.4915254237288136,0.29542797803878784,1.2102926969528198,0.6977427187114498,-0.7206780910491943
0.42857142857142855,0.8729999999999999,0.025298111565702157,0.23891298743147954,0.29643350723790995,0.21649690250691472,0.47928994082840237,tensor(4.3876),0.4264705882352941,0.4339622641509434,0.33634597063064575,2.415879249572754,0.7151198438387273,-0.918642520904541
0.372972972972973,0.8480000000000001,0.03245570837728933,0.46278290544612016,0.49361839306668903,0.4531604837772902,0.5527950310559007,tensor(4.3388),0.3546099290780142,0.4318181818181818,0.29994598031044006,1.762844443321228,0.7140862812199648,0.480196475982666
0.40425531914893614,0.8563333333333333,0.059064374929501784,0.2923221492914436,0.2174201336335206,0.31800284037415993,0.5723270440251572,tensor(5.5474),0.38571428571428573,0.4583333333333333,0.36255013942718506,0.5180429816246033,0.7074636942076371,2.15053391456604
0.5376344086021505,0.8493333333333332,0.0623223855605927,0.05386286783032754,0.04987885215602824,0.05520998104393956,0.5197568389057751,tensor(4.7832),0.5179856115107914,0.5957446808510638,0.25853753089904785,0.3138526678085327,0.7090735941561387,-0.8699655532836914
0.3736842105263158,0.892,0.05518992079174659,0.17671408019814774,0.20808245885408114,0.16697906613251326,0.5290519877675841,tensor(4.0608),0.3586206896551724,0.4222222222222222,0.25247153639793396,-0.07211874425411224,0.7076289937290839,-0.06337952613830566
0.39037433155080214,0.8996666666666666,0.021417561880507086,0.29957246192166226,0.5769347627832876,0.19273661270088793,0.5337423312883436,tensor(5.7506),0.3333333333333333,0.5384615384615384,0.2576400637626648,1.629421591758728,0.7045788594323367,-1.771460771560669
0.4756756756756757,0.8973333333333334,0.027206241018291503,0.2781502021647979,0.35211686000263637,0.25367202762853475,0.597444089456869,tensor(4.6573),0.4676258992805755,0.5,0.2826916575431824,2.6286745071411133,0.6858583720244236,-0.6130609512329102
0.4371584699453552,0.8936666666666667,0.02458517143606564,0.14580874849020664,0.16204657991665364,0.14141100247887722,0.49700598802395207,tensor(4.5246),0.4027777777777778,0.5641025641025641,0.32477322220802307,1.4544658660888672,0.6729330110451412,1.2264440059661865
0.4322916666666667,0.8923333333333332,0.036056600320018894,0.1392214730549324,0.14595656613511646,0.13671986705372124,0.47058823529411764,tensor(4.4912),0.45,0.38461538461538464,0.35765013098716736,1.1883999109268188,0.6851245850767179,0.6824455261230469
0.35051546391752575,0.895,0.051170141040175914,0.09657320646222423,0.11640109856254784,0.08912016900607418,0.45348837209302323,tensor(5.2436),0.3475177304964539,0.3584905660377358,0.2658861577510834,2.153794527053833,0.6991171652528472,-1.8465735912322998
0.4,0.8873333333333334,0.03879954143442579,0.27766325073324505,0.28060406697319434,0.2766129592189773,0.3812154696132597,tensor(4.8560),0.39285714285714285,0.42,0.2712351381778717,0.6435840129852295,0.709585553679632,0.980496883392334
0.43315508021390375,0.8943333333333332,0.03447256103310782,0.25359981667586295,0.3259962476923981,0.22265172402757302,0.4044943820224719,tensor(5.5938),0.42748091603053434,0.44642857142857145,0.28445127606391907,1.1528635025024414,0.7079581377991346,0.16175627708435059
0.49222797927461137,0.9003333333333334,0.027881434588855968,0.21623359090173658,0.1955931862213892,0.22467054463968889,0.4164305949008499,tensor(5.8339),0.45985401459854014,0.5714285714285714,0.30411556363105774,1.4503623247146606,0.7147511682565268,-0.4293820858001709
0.4461538461538462,0.905,0.03384928571744582,0.18896103571854647,0.22459841862472274,0.17764375871455798,0.47928994082840237,tensor(5.2523),0.43243243243243246,0.48936170212765956,0.26819533109664917,2.2828736305236816,0.710020692375468,-0.7237379550933838
