failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score
0.0,0.0,0.212547970251224,0.0,0.0,0.0,1.2935779816513762,tensor(0.),0.0,0.0,0.5571848154067993,0.06286250799894333
0.15625,0.72,0.15632937880216027,0.35321964455753024,0.3736991993098311,0.34887549657976946,1.304147465437788,tensor(3.7854),0.16666666666666666,0.10714285714285714,0.23764117062091827,-1.2913098335266113
0.30177514792899407,0.8227177399457193,0.04955242222505051,0.20551151056119155,0.3112512004257696,0.17985408581463946,1.3148148148148149,tensor(1.2444),0.36764705882352944,0.030303030303030304,0.25426340103149414,-1.2180259227752686
0.5229885057471264,0.8491850400229741,0.07738979500685293,0.10647384889463676,0.21775612084874096,0.08234972000948129,1.3255813953488371,tensor(0.7517),0.5314685314685315,0.4838709677419355,0.3488919138908386,-1.3292614221572876
0.49101796407185627,0.8332415230756043,0.08394226884909908,0.09219855881780947,0.283483074827967,0.0569262367166457,0.9841269841269841,tensor(1.5377),0.5319148936170213,0.2692307692307692,0.35494542121887207,-1.1255866289138794
0.4581005586592179,0.7971329837076131,0.08147805066199967,0.07064867595538164,0.16634096925078087,0.04739013244608322,0.7421602787456446,tensor(1.7601),0.5138888888888888,0.22857142857142856,0.3219766318798065,-0.8883203268051147
0.42857142857142855,0.7847233060157992,0.08068531540466857,0.05568953228425727,0.08101121473586033,0.04687383543073622,0.6181229773462783,tensor(1.1487),0.4666666666666667,0.3191489361702128,0.31041523814201355,-0.4336911737918854
0.543010752688172,0.8003910473354762,0.12051695200929557,0.03165020865810999,0.055640384448739644,0.0237677223269031,0.557632398753894,tensor(1.0539),0.5428571428571428,0.5434782608695652,0.34938734769821167,-0.30695536732673645
0.518324607329843,0.7952282086869527,0.12740070862497999,0.033895922886372894,0.05104364584904053,0.028299096641613324,0.5060240963855421,tensor(1.0580),0.5347222222222222,0.46808510638297873,0.35434699058532715,0.013816684484481812
0.4888888888888889,0.8004142309636225,0.10856334994653906,0.023796185586373062,0.048542309518985104,0.01579008666699858,0.49700598802395207,tensor(1.1126),0.5294117647058824,0.36363636363636365,0.3378504812717438,0.09141165018081665
