failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new
0.0,0.0,0.21209839631022903,0.0,0.0,0.0,1.242152466367713,tensor(0.),0.0,0.0
0.375,0.7157142857142857,0.4469879053935749,0.49737696130195796,0.5264631054856643,0.454866442879618,1.032520325203252,tensor(2.4399),0.2692307692307692,0.4473684210526316
0.08571428571428572,0.8169642857142857,0.4553732934082627,0.4199706743960707,0.4112623223615929,0.4268926978080917,0.9841269841269841,tensor(1.5951),0.1282051282051282,0.03225806451612903
0.0,0.8663528806584361,0.42541624108406995,0.3546755895468318,0.351968985223114,0.3564799924293105,0.937984496124031,tensor(1.0252),0.0,0.0
0.058823529411764705,0.89435998386077,0.41423434992502817,0.3264483035913852,0.34154954836686696,0.30047416257755677,0.9305019305019305,tensor(0.9014),0.04,0.06976744186046512
0.045454545454545456,0.9126402982623064,0.40866499504545145,0.306662567006238,0.3021284957354387,0.31363806126900623,0.9083969465648855,tensor(0.6205),0.07692307692307693,0.025
0.03076923076923077,0.9180749018377314,0.3982121848327714,0.31414756885862033,0.3219206011068432,0.30449828744703344,0.8726591760299626,tensor(0.5142),0.034482758620689655,0.027777777777777776
0.078125,0.9617984601345759,0.3906308878064585,0.30125715041758705,0.2970966130141892,0.30597242614143777,0.8656716417910447,tensor(0.5601),0.06666666666666667,0.08823529411764706
0.07575757575757576,0.9774709867983891,0.3741759000239557,0.30428243352227474,0.3010474844306342,0.30751738261391537,0.8587360594795539,tensor(0.5602),0.06060606060606061,0.09090909090909091
0.18181818181818182,0.9824548659770898,0.37731352660754697,0.2588751745694288,0.2779038429022345,0.2313893203109318,0.8315018315018315,tensor(0.5039),0.2222222222222222,0.15384615384615385
0.13043478260869565,0.9863304513426818,0.3881192951783344,0.25949959989733895,0.25106938395907,0.2663768813206633,0.8050541516245487,tensor(0.6209),0.10526315789473684,0.16129032258064516
0.2028985507246377,0.9902709967229175,0.36871833171795726,0.24851510286035394,0.25597559871153325,0.23936997891374678,0.8115942028985508,tensor(0.5185),0.22580645161290322,0.18421052631578946
0.24285714285714285,0.9900671887448893,0.3858832456112878,0.22409655020372793,0.24242875102005101,0.2095248008369071,0.8248175182481752,tensor(1.0363),0.23076923076923078,0.25806451612903225
0.21428571428571427,0.9877213530746067,0.4032737544020669,0.23284680933628096,0.21572915507554294,0.2435951038720931,0.8315018315018315,tensor(0.5502),0.20930232558139536,0.2222222222222222
0.2,0.9920354729420154,0.41593490070556843,0.23152676245982604,0.2477229829374051,0.21623033200877909,0.8115942028985508,tensor(0.5273),0.25,0.14705882352941177
0.08695652173913043,0.9900326548565597,0.3809592527249534,0.2795804711181732,0.26751969317759844,0.29129665540330313,0.8050541516245487,tensor(0.4561),0.05714285714285714,0.11764705882352941
0.08823529411764706,0.9864654440491141,0.3846167314673345,0.2727504298287941,0.2795635214812724,0.2602597617992502,0.7985611510791367,tensor(0.7938),0.16666666666666666,0.045454545454545456
0.19117647058823528,0.9857219479493319,0.36304946440155594,0.25126202916846,0.24504373719940065,0.2582576076336518,0.8115942028985508,tensor(0.6237),0.1875,0.19444444444444445
0.22535211267605634,0.9834147911650175,0.3653400231256455,0.22154913203232016,0.20793889768265467,0.2391107247415659,0.7667844522968198,tensor(0.9419),0.16129032258064516,0.275
0.16176470588235295,0.9882866159222511,0.37139464236107295,0.27258790192267196,0.2867312281026217,0.25238315023702934,0.7730496453900709,tensor(0.3678),0.2857142857142857,0.075
0.20588235294117646,0.9892917386314674,0.32695312582617303,0.2696564773360368,0.2652842591549674,0.2740286955171061,0.7543859649122807,tensor(0.5762),0.20588235294117646,0.20588235294117646
0.2676056338028169,0.9892480365784565,0.35384274802990645,0.22648519290500813,0.2177665169755298,0.23449694916452893,0.7543859649122807,tensor(0.5690),0.24324324324324326,0.29411764705882354
0.20833333333333334,0.9866583921320737,0.3750174921975281,0.2508411366628385,0.26419327632822986,0.2321481411312906,0.7543859649122807,tensor(0.7380),0.23333333333333334,0.19047619047619047
0.17391304347826086,0.9867020341250488,0.3738161669542479,0.25125288397635515,0.2632855345044043,0.2373401318032983,0.7605633802816901,tensor(0.6412),0.28125,0.08108108108108109
0.2647058823529412,0.9877803275803672,0.3896067261080591,0.2709666393630133,0.2831660711493388,0.253538879668263,0.7482517482517482,tensor(0.7534),0.35714285714285715,0.2
0.1267605633802817,0.9859267169043486,0.37344714923038425,0.25981693992318483,0.27936424940429117,0.23310228363233948,0.7301038062283737,tensor(0.7664),0.2,0.07317073170731707
0.12162162162162163,0.988338617849753,0.3821675258838644,0.2716901911505345,0.2749118002961328,0.26846858200493623,0.7241379310344828,tensor(0.9429),0.13513513513513514,0.10810810810810811
