failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift
0.0,0.0,0.08714614136807493,0.06705201643257346,0.07253391779141571,0.061570115073731224,0.4084507042253521,tensor(8.2372)
0.19248826291079812,0.81,0.08061660014921133,0.12533882481894715,0.12956264666411088,0.11831672100136234,0.26262626262626265,tensor(2.9522)
0.13973799126637554,0.7157142857142857,0.0664294828755658,0.14764501149227824,0.15872293396686768,0.1302190660266319,0.13895216400911162,tensor(2.7807)
0.11372549019607843,0.7042857142857142,0.06107453448127345,0.17778442031534755,0.1878433326045017,0.1573073488695694,0.006036217303822937,tensor(3.3396)
0.11328125,0.6410714285714286,0.0561118849269615,0.208164674429412,0.21593406356724476,0.1910720183261802,0.004016064257028112,tensor(2.7316)
0.20454545454545456,0.6377142857142858,0.058447884799342244,0.21490183893071296,0.24394110199160135,0.1558219589102851,0.002004008016032064,tensor(1.0807)
0.20689655172413793,0.6378571428571428,0.07071495553120768,0.21962132447355087,0.24224522177464264,0.17194954087482187,0.002004008016032064,tensor(1.5388)
0.28125,0.6454761904761904,0.10703989241372765,0.20211488164130545,0.22217554329229933,0.1527764975807526,0.004016064257028112,tensor(1.3427)
0.3151750972762646,0.71,0.12653542542310145,0.1875554199177516,0.21821554302054666,0.12867404714079253,0.002004008016032064,tensor(1.2162)
0.3155893536121673,0.787142857142857,0.12431393188544668,0.18484096466979724,0.20237003368983814,0.15057064995645889,0.002004008016032064,tensor(1.1142)
0.32567049808429116,0.8633333333333333,0.1473213455011819,0.16847070334640624,0.18728805522290679,0.13210458511316975,0.002004008016032064,tensor(0.6167)
0.28517110266159695,0.9490476190476189,0.10487844792845505,0.19144100665221345,0.20387673704273296,0.16584653829032994,0.004016064257028112,tensor(4.2255)
0.4431818181818182,0.9421428571428572,0.18452514897822084,0.14630810033514632,0.15597419501630122,0.12966647340985918,0.03734439834024896,tensor(6.8989)
0.23107569721115537,0.978095238095238,0.15095986992938207,0.2028824535573696,0.20469438179964441,0.19934386428422118,0.002004008016032064,tensor(8.7676)
0.5610687022900763,0.9290476190476189,0.2108396305241805,0.11075089784082494,0.11758733778671596,0.09626415605072267,0.12359550561797752,tensor(12.7720)
0.20491803278688525,0.9595238095238094,0.12504322141548027,0.18477769268233635,0.18023086896132332,0.19427422323888197,0.010101010101010102,tensor(8.0961)
0.2248062015503876,0.958095238095238,0.10513413263640349,0.19694260411495795,0.2076451297166515,0.17795425224098563,0.004016064257028112,tensor(1.8329)
0.2950191570881226,0.9504761904761903,0.15361307199412866,0.1954027600016532,0.21619124350932808,0.152358370621056,0.002004008016032064,tensor(0.6565)
0.35,0.9530952380952381,0.1777317235835558,0.17717139498328632,0.20193289945059564,0.13039966432281327,0.002004008016032064,tensor(0.8886)
0.3282442748091603,0.954047619047619,0.15734865194421693,0.18105726678370848,0.1957983410569401,0.15471151701878347,0.004016064257028112,tensor(1.2570)
0.2786259541984733,0.9102380952380952,0.17191072760997286,0.18967814034582,0.20892884678783097,0.15350373593281025,0.002004008016032064,tensor(4.2872)
0.6641221374045801,0.8814285714285712,0.16742291031625023,0.08696565180547129,0.0976017348332325,0.07028159999721839,0.28205128205128205,tensor(15.0964)
0.12962962962962962,0.9464285714285713,0.054576015690228644,0.15238433373946855,0.14292353738956065,0.166685537524213,0.014198782961460446,tensor(6.1042)
