failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift
0.2064516129032258,0.0,0.21095703828680737,0.248230082155784,0.29208024706287833,0.20919274022629747,0.5151515151515151,tensor(5.8346)
0.40096618357487923,0.8828571428571429,0.1883553521808123,0.2539820179637782,0.27281154043344125,0.22695611512496733,0.358695652173913,tensor(3.6609)
0.22380952380952382,0.8,0.13490966138909355,0.22784593626569138,0.2541077690708615,0.1860215358722724,0.1876484560570071,tensor(2.1901)
0.2489451476793249,0.7742857142857142,0.08743667859538154,0.21740092284912632,0.23775624481009083,0.18293566180158383,0.09170305676855896,tensor(1.9044)
0.3413654618473896,0.7842857142857143,0.11293321180482577,0.24504747919464465,0.2701251406737349,0.20369601611742125,0.05263157894736842,tensor(1.0837)
0.2964426877470356,0.7771428571428572,0.10932945414861431,0.263715711149951,0.2925657769828608,0.21235625329356272,0.02459016393442623,tensor(0.8584)
0.245136186770428,0.7592857142857141,0.0916173486048709,0.24430377635400682,0.2623862392395749,0.20042366641836215,0.016260162601626018,tensor(0.8785)
0.23461538461538461,0.8228571428571428,0.10199821270992317,0.23451192425963954,0.25171392289467787,0.19782814403793086,0.016260162601626018,tensor(0.5526)
0.17054263565891473,0.8697619047619047,0.0641012177603444,0.2126833434383987,0.23580773125187046,0.16877298905101934,0.016260162601626018,tensor(0.6297)
0.1760299625468165,0.8888095238095238,0.04819534935288036,0.20869702259514192,0.2428829673704634,0.148783511133238,0.018329938900203666,tensor(0.7601)
0.313953488372093,0.885,0.050665387298531935,0.20668924193287638,0.2194059501331152,0.17787543474499348,0.018329938900203666,tensor(0.6945)
0.26640926640926643,0.8804761904761904,0.054255476342873726,0.19834024761984734,0.22238513642337548,0.15161665687662798,0.02040816326530612,tensor(0.3713)
0.2679245283018868,0.8585714285714284,0.04922740336611977,0.19423462640649541,0.21366563885595985,0.15708082238224474,0.022494887525562373,tensor(0.6114)
0.23282442748091603,0.836190476190476,0.08100491186405373,0.20631636294568964,0.23386627769987886,0.15707821742756406,0.02459016393442623,tensor(0.5703)
0.3035019455252918,0.8116666666666665,0.04411037615087404,0.22625788062201538,0.24964549214358003,0.18431270778442677,0.022494887525562373,tensor(0.7435)
0.23166023166023167,0.813095238095238,0.04750197659813279,0.2570973540668042,0.28484954818319014,0.2107483288414995,0.02040816326530612,tensor(0.5421)
0.21705426356589147,0.8230952380952381,0.10471752585737645,0.2764426565173157,0.3010353205603158,0.22725732843131496,0.02040816326530612,tensor(0.5900)
0.15789473684210525,0.8369047619047618,0.0610254461250177,0.2607536354691966,0.29004094549946907,0.20536241867281083,0.02040816326530612,tensor(0.1899)
0.18604651162790697,0.8080952380952381,0.07277532315629834,0.2839774304987875,0.3234478927055691,0.20639755650614802,0.016260162601626018,tensor(0.4307)
0.23735408560311283,0.8345238095238094,0.06770477064713262,0.2782955077553723,0.29760995331593515,0.23314485579561525,0.014198782961460446,tensor(0.2035)
0.21875,0.858095238095238,0.08285302785410027,0.25972393326677884,0.2853295795333138,0.21329611311317118,0.014198782961460446,tensor(0.2066)
0.20392156862745098,0.8842857142857143,0.09223985680258971,0.2798560246185635,0.29056110421578873,0.2580635411527836,0.014198782961460446,tensor(0.2531)
0.17307692307692307,0.8869047619047618,0.08098751246984115,0.2584056643905118,0.2837256299285565,0.2071768969065614,0.014198782961460446,tensor(0.1820)
0.1596958174904943,0.8885714285714285,0.11314206765672336,0.26038092995751605,0.28767264282578686,0.21290472111375358,0.014198782961460446,tensor(0.1039)
0.19230769230769232,0.8726190476190475,0.08317252133049544,0.2587539676769581,0.30468796479502636,0.177636483404625,0.012145748987854251,tensor(0.2506)
0.22137404580152673,0.8714285714285713,0.05563662223838391,0.2556210043829828,0.28215798732710096,0.20131276021827627,0.012145748987854251,tensor(0.0806)
0.23282442748091603,0.8747619047619047,0.051179105658535944,0.267240858681979,0.2901901450786635,0.2159591199437092,0.012145748987854251,tensor(0.1116)
0.2796934865900383,0.8783333333333332,0.027223678197103952,0.25513110425854196,0.2702798519577774,0.2248336088600709,0.012145748987854251,tensor(0.0343)
0.3359073359073359,0.8692857142857142,0.06392857660301199,0.25620161772966477,0.2824509282710091,0.19851794765115494,0.012145748987854251,tensor(0.1006)
0.29545454545454547,0.8649999999999999,0.03586768846067117,0.26146806638078157,0.28757518912603913,0.21099429573995138,0.012145748987854251,tensor(0.1066)
0.3359073359073359,0.8619047619047618,0.041042166769294834,0.2669762833382358,0.29373792065575854,0.20816675935651924,0.012145748987854251,tensor(0.2691)
0.3511450381679389,0.8611904761904761,0.03550036636657098,0.264318020718749,0.28177087102609816,0.2331256925098694,0.012145748987854251,tensor(0.0353)
