failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost
0.6955530216647663,0.0,0.07962648631355085,0.18334772598310733,0.18917685101602497,0.17575915376177584
0.8615560640732265,0.0,0.05421448078225843,0.18271571200925635,0.20729326910070867,0.1474582136747229
0.712,0.7645,0.0795908462169402,0.21217693136657703,0.2543434759997762,0.15647682731529572
0.48405466970387245,0.6430138888888889,0.06564887006777473,0.23938163881562605,0.28633704983292757,0.1740023063092465
0.4919724770642202,0.6514027777777778,0.0753015834054057,0.25662610328665403,0.30370946876239097,0.19244471349181463
0.6080459770114942,0.7020972222222222,0.11013800085752644,0.2732822660993739,0.316609573679781,0.212191962613426
0.5149769585253456,0.66225,0.07957880284536134,0.26873087057103534,0.3214897727527473,0.20436770857441958
0.38443935926773454,0.6204722222222222,0.12597894976048465,0.2961361844422397,0.34079638074116525,0.23237134861544098
0.4047890535917902,0.636986111111111,0.11670037799568535,0.32350261099128436,0.36812755596956676,0.2651378803223204
0.4631336405529954,0.634,0.14033153622869388,0.34370254213920715,0.37844625439639723,0.29737759246295437
0.6070615034168565,0.7338194444444444,0.19653587285238425,0.32533443370999937,0.3397755320915822,0.3056914342984929
0.41839080459770117,0.6544722222222223,0.19906614275843823,0.33186909411231796,0.36464440713374774,0.2865224281511614
0.5331050228310502,0.7036250000000001,0.1764802509228008,0.352666397111587,0.37886242484161303,0.31956598997985036
0.5255972696245734,0.6871805555555556,0.21786438023640628,0.3404788897111266,0.36687535379277925,0.30645219773087057
0.5045454545454545,0.6956527777777778,0.26833090511370783,0.3589780050988205,0.3784877185448872,0.3343526341424756
0.5977272727272728,0.7454444444444446,0.322360401038129,0.34033165359911466,0.34872057058144434,0.32988830796805024
0.580387685290764,0.7454583333333333,0.31966955730952973,0.34598229928689056,0.35733710043014416,0.3307110025621386
0.6305084745762712,0.7691666666666667,0.3074813654273087,0.31085764796077037,0.30914665922709733,0.31322812830876995
0.6920454545454545,0.7731666666666667,0.1521116092607071,0.2620251326484368,0.2693128978322547,0.25252432882241327
0.49480968858131485,0.661875,0.11119086105496202,0.24306643273995526,0.27643987175406126,0.20300136509104144
0.44685714285714284,0.6412083333333333,0.2009132546467519,0.2627551873572413,0.2986251836447493,0.20996346965726392
0.48342857142857143,0.6717638888888888,0.25657174020269663,0.28993282812699034,0.32388068317735114,0.24732302037048104
0.6041189931350115,0.7370416666666666,0.22970676601162257,0.30081015664019456,0.32115110604271274,0.2738692183357958
0.4794520547945205,0.6612638888888889,0.3560423751165874,0.30106518983694047,0.3245007927773198,0.2688650524635736
0.4765177548682703,0.6872222222222222,0.4106282975556892,0.320870943694751,0.336483662135797,0.3012642740246007
0.5409090909090909,0.7080555555555555,0.36423166800765605,0.319817665256483,0.3216151948776825,0.3173399892921259
0.6982857142857143,0.7715972222222223,0.09348325033859588,0.2697008269819727,0.2833815077155716,0.25236960190754276
0.4908045977011494,0.6756111111111112,0.19389181286728419,0.28461261176017044,0.3190977889414612,0.24055824928773648
0.4767309875141884,0.6479722222222222,0.27569308035843376,0.30807612458546224,0.3429592316082891,0.25944831506722743
0.6217142857142857,0.7297777777777777,0.13287873264855307,0.26651133109746034,0.2797584671791014,0.24996092457900934
0.685290763968073,0.7415555555555556,0.08998560019229752,0.2724564182745385,0.3163383575029835,0.2111895577670646
0.5121107266435986,0.6576111111111111,0.21381684849261895,0.30044130869889923,0.3498899681072184,0.23556466755518446
0.592,0.731986111111111,0.33736353921504914,0.32736653833598517,0.37213917486332665,0.27090905351597894
0.7308132875143184,0.7946805555555556,0.24589802966474272,0.2847523306287284,0.296392342496055,0.26847550084721944
0.6105990783410138,0.7207638888888889,0.09323386203108919,0.28506341101070687,0.32149154623832926,0.2324221902451564
0.5427594070695553,0.6880138888888888,0.17393818251478171,0.28385974121778523,0.32498032088248957,0.23032743803223854
0.5040091638029782,0.676875,0.22938835511784916,0.31515547706495584,0.35878195567776705,0.257758306264015
0.7079545454545455,0.7964305555555555,0.15872863170542914,0.30100009086897184,0.31559572918103984,0.28197226919512336
0.48574686431014824,0.6962083333333333,0.23470016016005596,0.32208573305312443,0.36556857689905725,0.2662601028030081
0.5722411831626849,0.7324444444444445,0.26868502474863376,0.3202718867156294,0.3375611776054845,0.29818996855837987
0.5589919816723941,0.7132638888888889,0.3067494273915439,0.34013261922245275,0.35961000172917285,0.31327824443117197
0.5993189557321226,0.7378472222222221,0.3025252733901527,0.29402304784755195,0.30081939014195014,0.28468036706549543
0.6601382488479263,0.7524305555555556,0.11698790968947087,0.2768479864326371,0.29870758721079893,0.24770185206175502
0.5103686635944701,0.674,0.18220976274286896,0.278975499522561,0.3082200825702348,0.2350664857823935
0.4540229885057471,0.6437916666666667,0.19727728767586566,0.2951641320424466,0.31861180779519627,0.26147041310362207
0.6636155606407322,0.7568194444444445,0.10618347931682029,0.2574007827600156,0.2765739236518784,0.23327334189609594
0.5628539071347678,0.6966111111111111,0.1153611245088331,0.2481511328005028,0.28462299642037603,0.1968718913077109
0.4105504587155963,0.6228750000000001,0.17532899040799574,0.2837223152017277,0.33435098479229075,0.21877978091016692
0.701254275940707,0.767625,0.07509962738038058,0.2940563231380239,0.3191232851885898,0.2618739994637292
0.4487917146144994,0.6575972222222222,0.2234461117873053,0.3224579304309963,0.3725109344695293,0.25463543173379655
0.6377142857142857,0.7453611111111111,0.29585097643113933,0.35841977516104406,0.37082563066673285,0.3414079516220784
0.7420091324200914,0.8102916666666666,0.12658184523668908,0.2703735884997121,0.27476055790064546,0.26437411142708356
0.40022805017103763,0.622,0.1598907254194734,0.2705543313980084,0.30866568201477323,0.22185099502541517
0.43443557582668185,0.6574583333333334,0.20374872218788698,0.28511532628747416,0.32137348995272275,0.24066686676890833
0.4925373134328358,0.6663194444444445,0.3116548668936343,0.3229053149942781,0.36681148862250096,0.26232439236517346
0.49770642201834864,0.7081111111111111,0.3345162713566573,0.3367157993089624,0.3523266218366612,0.31419598529841497
0.5326460481099656,0.7105972222222223,0.3569489288974054,0.33229924338474687,0.34218313206590684,0.31892535627439067
0.5419058553386912,0.7248472222222222,0.3795394849596592,0.3350490735956307,0.3413720625921741,0.3260313288429001
0.5756541524459613,0.7295972222222222,0.4388616438659228,0.356901797271975,0.3621175893512042,0.3499888030082356
0.5073947667804323,0.7145555555555556,0.3023661383564381,0.29108891974080153,0.2906467313601043,0.2917000744133099
0.4469783352337514,0.6755555555555555,0.33839222865178514,0.3111067623847994,0.3334903556052414,0.28236949296376324
0.47845804988662133,0.6910000000000001,0.3816468073466056,0.33663174017101366,0.3532305032140712,0.31549826351310095
0.5346197502837684,0.7010972222222223,0.3383668093414843,0.31391265578287975,0.31561385841993256,0.3117708852834103
0.6689419795221843,0.7504444444444445,0.06087320193505537,0.20983823143770325,0.21960242923042875,0.19677602002881733
0.6133486766398158,0.6983888888888888,0.07333274721932702,0.21811197175039881,0.25414002948054765,0.1715321609647183
0.6151202749140894,0.6996805555555556,0.06188498011031511,0.24558023010998736,0.29336988257811447,0.1844394214693026
0.5154639175257731,0.6809444444444444,0.1508488373330341,0.2756914286327476,0.332872755806781,0.19795573250156118
0.4422857142857143,0.6747916666666667,0.22610850394920715,0.324246282758134,0.37649313330242506,0.25458381536574615
0.5327210103329506,0.6903194444444444,0.27264009160272745,0.3494784079290853,0.38363660231322705,0.30429850282366055
0.6228571428571429,0.7414444444444446,0.1775674199942058,0.2817934165246982,0.29380347556930964,0.26524694930834514
0.512,0.7034722222222223,0.2320597442267824,0.3122612352958212,0.33982090149825855,0.27718529649271867
0.5571913929784824,0.7171388888888889,0.3350113029035759,0.335147102033813,0.3731662059937956,0.28505368946711734
0.5376712328767124,0.6938194444444444,0.40727848848884884,0.3536877575429431,0.36424659717321,0.3389053820605705
0.9010356731875719,0.850875,0.0642141948846295,0.24927732125555224,0.25154608525764605,0.2460847115240745
0.5162037037037037,0.6762638888888889,0.1423783217177835,0.26130751871621277,0.3024260063239063,0.20401499997197542
0.4614499424626007,0.6675833333333333,0.21028356020184424,0.289410277389935,0.34218100322095313,0.22021887357426578
0.5159090909090909,0.6696388888888889,0.3285498258309454,0.320482967678428,0.3616546893003567,0.26425921879686987
0.6670493685419059,0.758986111111111,0.12254261055397712,0.20711960585875278,0.21336131942496903,0.19870759296627882
0.5859284890426759,0.7222222222222223,0.1718527836782046,0.21172662800324285,0.24733478425398547,0.16252085164576077
0.574052812858783,0.680236111111111,0.10546281905126441,0.2270722509303369,0.27727777014468447,0.16035529090485326
0.4500574052812859,0.6334027777777778,0.17844103011296317,0.254597300330885,0.3043663601750923,0.19088769231042044
0.40816326530612246,0.6419444444444444,0.20300613957712726,0.2822365124069117,0.337062765884112,0.21307108494336693
0.5402038505096263,0.7017222222222221,0.3069787077845002,0.31715278607484537,0.3619681317431854,0.26377470686689597
0.6116838487972509,0.7634166666666666,0.29709521826865654,0.29133764144918595,0.308650820912199,0.26908431391950133
0.5286697247706422,0.7092361111111112,0.35319363722877484,0.3219550119004809,0.34381451040792826,0.2921573757236614
0.5143184421534936,0.7233333333333333,0.336699300629994,0.30300129275459453,0.3148866367737505,0.28638140235418164
0.5107832009080591,0.7087638888888889,0.3744226106199149,0.34178427797215083,0.35450214065831465,0.3251711536779215
0.7825086306098964,0.8049027777777777,0.11585298378031365,0.2695027266482076,0.2686779413335065,0.2705640951189675
0.6258581235697941,0.7150555555555556,0.07238440815284856,0.2658965628061245,0.2934050240522454,0.2298008041339659
0.4276018099547511,0.6331527777777778,0.11938049976126235,0.2725595580310098,0.31781835424643795,0.21169428036198626
0.698394495412844,0.7613055555555556,0.12876265988488517,0.26309500036696554,0.2993604333210132,0.21389162916985252
0.5257731958762887,0.6819444444444445,0.11877012040103606,0.25633205635897655,0.30464521196636873,0.19217218571235928
0.4444444444444444,0.6632083333333333,0.19711900367847676,0.26896937823965683,0.31580534101860763,0.20734965002119587
0.4830316742081448,0.6777916666666666,0.2733696459754039,0.29685442449680793,0.3224294159890933,0.2626191184251248
0.5017142857142857,0.7037222222222221,0.2959301022086709,0.30525526021533667,0.3210880163104704,0.2828182329313497
