failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score,acc_withoutRecourse,avg_score_on_last_train
0.0,0.0,0.212547970251224,0.0,0.0,0.0,1.0408163265306123,tensor(0.),0.0,0.0,0.5310507416725159,-0.08289814740419388,0.0,0.0
0.5088757396449705,0.92,0.29316344044568343,0.2676880605258089,0.27016743322102843,0.2670169521271028,0.7921146953405018,tensor(5.5011),0.47368421052631576,0.6388888888888888,0.21297062933444977,-5.4143781661987305,0.7085714285714285,3.796005591750145
0.7586206896551724,0.9299999999999999,0.2755176035325413,0.6113835577461216,0.7496162261017087,0.57144967577673,0.6891891891891891,tensor(5.6625),0.7703703703703704,0.717948717948718,0.10990148037672043,-3.000800848007202,0.8019774011299434,-1.070577397942543
0.8176795580110497,0.9239999999999999,0.26069905934080545,0.8912551485324923,1.0449997387403454,0.8373298071909315,0.6129032258064516,tensor(5.0993),0.8134328358208955,0.8297872340425532,0.18184976279735565,0.04361048713326454,0.830656576350976,-0.5405690670013428
0.7027027027027027,0.928,0.28984904845556975,0.7080373679904847,1.1205695445498358,0.5754377398106933,0.8115942028985508,tensor(14.8699),0.6785714285714286,0.7777777777777778,0.14041024446487427,-1.384703278541565,0.8392884590414831,1.3147330284118652
0.8032786885245902,0.9268000000000001,0.23997194467648897,0.4778255232559752,0.9449698420044007,0.32995250149388394,0.7667844522968198,tensor(12.4489),0.7913669064748201,0.8409090909090909,0.1659877598285675,-1.2173473834991455,0.8584377241787053,0.739098072052002
0.7909604519774012,0.941,0.1303231105332335,0.7870925912648103,1.0554338590321148,0.700983079966347,0.7730496453900709,tensor(14.4195),0.8134328358208955,0.7209302325581395,0.07861725986003876,-2.4348678588867188,0.873595270813375,1.421146035194397
0.7666666666666667,0.9266666666666665,0.16210948218744017,0.9134979812929138,0.8560912173449631,0.9288603547437737,0.7605633802816901,tensor(14.5983),0.7676056338028169,0.7631578947368421,0.09444008767604828,-7.517192840576172,0.8986348285416061,3.798433043062687
0.8,0.9383333333333332,0.17520277548139082,0.933873725669532,1.455725694828867,0.775049213316691,0.8050541516245487,tensor(5.1800),0.8115942028985508,0.7619047619047619,0.11732173711061478,-2.4745166301727295,0.9032679837625046,-0.30362963676452637
0.847457627118644,0.9593333333333334,0.1899963662942253,0.8295746323851267,1.5062031674447707,0.6255910299039106,0.7857142857142857,tensor(5.5859),0.8676470588235294,0.7804878048780488,0.1409362405538559,-3.402646780014038,0.9193393023677892,2.24169385433197
