failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift
0.2840909090909091,0.0,0.10744653238627958,0.09876655384390402,0.10910345029976858,0.08974926119091578,0.5873015873015873,tensor(1.6635)
0.4021164021164021,0.8515625,0.10074536800649134,0.07678713375643673,0.08128092343131019,0.07092328625385798,0.5384615384615384,tensor(1.6038)
0.45698924731182794,0.867717493718593,0.08191693734695359,0.07783642938238719,0.0851891017969051,0.06507738019248839,0.5384615384615384,tensor(1.1048)
0.45989304812834225,0.8784815280104225,0.07068449005436651,0.09703059787243956,0.10419868045335741,0.08357665825902456,0.5527950310559007,tensor(1.1729)
0.43333333333333335,0.8799608226732949,0.06992268698314826,0.11820966132757547,0.11998552409398537,0.11506775027931168,0.5822784810126582,tensor(1.1403)
0.42134831460674155,0.8956527320901153,0.08257645371000377,0.12085724411680529,0.13302336460198674,0.10335802972031125,0.6077170418006431,tensor(0.7711)
0.49390243902439024,0.8999921277766119,0.07933345560067712,0.13500851830743224,0.1469358014384371,0.11774066064015633,0.6447368421052632,tensor(0.7331)
0.4583333333333333,0.9242599476881471,0.10504057569363628,0.133761480057283,0.13490199014060594,0.1312172652560242,0.6339869281045751,tensor(0.7107)
0.47953216374269003,0.9393743283301939,0.08974559028811631,0.13140090348577702,0.12819025665925052,0.13895536660701585,0.6556291390728477,tensor(0.9341)
0.5180722891566265,0.9505906279643852,0.10699031050143315,0.13997834742793083,0.13678579262752746,0.14533360064151074,0.6835016835016835,tensor(0.7120)
0.49375,0.9632398992200802,0.0868760025957653,0.13792878555257043,0.13196823547740283,0.14869960410945227,0.6666666666666666,tensor(0.5378)
0.484472049689441,0.9665548931075272,0.096525112339233,0.13396711845011283,0.13697428218489824,0.12766364062142802,0.6835016835016835,tensor(0.6537)
0.5,0.9666601866993603,0.07934006676944544,0.13241525143300997,0.13454249115866096,0.12766987050655795,0.7006802721088435,tensor(0.5722)
0.5,0.9749779552392627,0.07598472134112662,0.13561897463796077,0.14141522925333144,0.12577454219598225,0.6891891891891891,tensor(0.7049)
0.4968944099378882,0.975926536885433,0.07310359702610711,0.13912066224358138,0.1427918547359177,0.13142527798079934,0.6949152542372882,tensor(0.6715)
0.52,0.9754621352211144,0.0998989771041252,0.14344457211282438,0.14077829966574706,0.14832435376124886,0.7482517482517482,tensor(0.7116)
0.609271523178808,0.9658158764232153,0.07575192581557884,0.13852695898081224,0.14258782759436786,0.13201556620390426,0.7667844522968198,tensor(0.9055)
0.484472049689441,0.9641243489316634,0.06757264899724671,0.13024644249507106,0.13746603303992888,0.11707385623778661,0.7605633802816901,tensor(0.6852)
0.5590062111801242,0.9603181979455746,0.07688615191879364,0.13698815525336447,0.13839839869299805,0.13461424546331463,0.7921146953405018,tensor(0.8188)
0.5061728395061729,0.963760170483827,0.09752871912707017,0.13876568349665383,0.14629709848906194,0.12450979083245274,0.8050541516245487,tensor(0.6777)
0.5414012738853503,0.9628963609419436,0.0746099860364336,0.14898230321082112,0.15232206282762092,0.14242881264200655,0.8181818181818182,tensor(0.5326)
0.6056338028169014,0.9725420733618759,0.0816614233845577,0.14251310472219023,0.15073073999592262,0.125902990871029,0.8248175182481752,tensor(0.8794)
0.4899328859060403,0.9722922497465722,0.08091031781813107,0.14134303855967079,0.14349502335476488,0.13786965959215056,0.8382352941176471,tensor(0.5963)
0.5512820512820513,0.9745032088023985,0.06187493921239591,0.1347176934985702,0.13968496533900387,0.12609032661781694,0.8587360594795539,tensor(0.7763)
0.4968152866242038,0.9739533854440816,0.07727692995508259,0.12333845857573601,0.12693880918425948,0.115855376918805,0.8796992481203008,tensor(0.5413)
0.5472972972972973,0.9767604916548567,0.07400169096610984,0.13010027009638053,0.123918534882213,0.14055302236760917,0.8518518518518519,tensor(0.7143)
0.5104895104895105,0.9691525488307654,0.07925904715839885,0.1273859496618929,0.12880078088215977,0.12505409820626776,0.8382352941176471,tensor(0.6128)
0.5426829268292683,0.9628616347718656,0.09264571173784639,0.12968087989532662,0.1365504598915569,0.11745535617322192,0.8115942028985508,tensor(0.6070)
0.535031847133758,0.9599989321797695,0.08034438366809407,0.12762128749948998,0.13911885447659794,0.11134780808573731,0.7857142857142857,tensor(0.6530)
0.5605095541401274,0.9649421121602049,0.06796999785940078,0.1404015042605974,0.13893927361300049,0.1428302941498259,0.8181818181818182,tensor(0.5322)
0.5933333333333334,0.9678444475178177,0.0771279346933873,0.13681623228094877,0.13762675721789724,0.1352428603445195,0.7857142857142857,tensor(0.8675)
0.49693251533742333,0.9678323579778296,0.05792600163061505,0.1331644491525086,0.1324779507817309,0.13425412910612403,0.7921146953405018,tensor(0.5774)
0.49056603773584906,0.9738336443617479,0.06234629741708904,0.13457463683305554,0.13467536971763205,0.13439922267198276,0.7985611510791367,tensor(0.5940)
0.5,0.9697724594349106,0.07024668911091334,0.1304380770145745,0.1374244693499074,0.11590638095708218,0.8382352941176471,tensor(0.6885)
0.5238095238095238,0.973409456370974,0.07247455489336518,0.13458893010013834,0.13833248870091178,0.12662391180062024,0.8726591760299626,tensor(0.9706)
0.5314685314685315,0.973702554749851,0.0662306458880781,0.12503448718669197,0.1282860505997697,0.11951296440976754,0.8518518518518519,tensor(0.5075)
0.5945945945945946,0.9749485949590608,0.06901403023366189,0.13328427011388988,0.12839385877157888,0.14286947634481928,0.8518518518518519,tensor(0.7408)
0.4935064935064935,0.977532125466722,0.0681394590957814,0.12590093514245274,0.13423316641018368,0.10693181289463966,0.8518518518518519,tensor(0.4918)
0.547945205479452,0.9734662382225363,0.07926281950441826,0.13006766628565103,0.13749853662794093,0.11812519609268508,0.8796992481203008,tensor(0.7653)
0.5394736842105263,0.9703590853882482,0.08859725538172304,0.13039336870398385,0.13372850090723634,0.1235896990093487,0.8726591760299626,tensor(0.7214)
0.5816993464052288,0.9723621910142866,0.08130741269546157,0.13010197883013697,0.1326769584269814,0.126110760455028,0.8315018315018315,tensor(0.8420)
0.5095541401273885,0.9645829333444018,0.06405612178635163,0.12695514464866803,0.13894844178575438,0.11165934540136956,0.8518518518518519,tensor(0.7805)
