failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score,acc_withoutRecourse,avg_score_on_last_train
0.0,0.0,0.212547970251224,0.0,0.0,0.0,1.2935779816513762,tensor(0.),0.0,0.0,0.5571848154067993,0.06286250799894333,0.0,0.0
0.16883116883116883,0.98,0.18802133408618016,0.34920148480002877,0.4219011878627828,0.2975039181776259,1.3148148148148149,tensor(4.9675),0.23333333333333334,0.078125,0.24945789575576782,-1.3087161779403687,0.54,0.03124445676803589
0.4,0.834,0.1258446193430947,0.21029310022251402,0.2644144957753224,0.16839266495582378,0.7241379310344828,tensor(2.2788),0.5376344086021505,0.2222222222222222,0.3392215371131897,-1.6850401163101196,0.6774725274725275,0.03201097249984741
0.533678756476684,0.7833333333333333,0.16421062768635047,0.11649456559432753,0.1582727202915233,0.06966630428538283,0.5290519877675841,tensor(1.4892),0.6373626373626373,0.4411764705882353,0.29659587144851685,-1.784867286682129,0.7289951274063423,-0.10244452953338623
0.45226130653266333,0.7815,0.10697262933337769,0.08827725348490073,0.12041533313642815,0.05448257178948017,0.4492753623188406,tensor(1.9519),0.5463917525773195,0.3627450980392157,0.28983041644096375,-1.7552158832550049,0.7543197241292138,-0.13750946521759033
0.48372093023255813,0.7752000000000001,0.10394751538626414,0.07376700085473328,0.09706800874017775,0.045421444870378205,0.4044943820224719,tensor(1.3084),0.5876288659793815,0.3983050847457627,0.3099522590637207,-1.9399267435073853,0.762653914203336,0.18475580215454102
0.46226415094339623,0.7826666666666666,0.1118554597954493,0.06918531136628381,0.08260244263947832,0.05027935366314613,0.39275766016713093,tensor(1.1344),0.5795454545454546,0.3790322580645161,0.31731298565864563,-1.8927061557769775,0.7721256876472201,0.059029340744018555
0.5462962962962963,0.8343333333333331,0.11758570170409284,0.06385225116159667,0.0873951762638295,0.029607996467439755,0.3812154696132597,tensor(1.3566),0.6931818181818182,0.4453125,0.3048498034477234,-1.6685031652450562,0.8219085558798922,-0.10099303722381592
0.551219512195122,0.8776666666666666,0.12947408879190075,0.05997306840515416,0.08077810010863311,0.03635068865849573,0.39275766016713093,tensor(1.3037),0.6666666666666666,0.44954128440366975,0.30909690260887146,-1.7354357242584229,0.8333238512086447,0.17369461059570312
0.4642857142857143,0.8873333333333334,0.15871374570598493,0.061304004356386874,0.07142468662753126,0.04411103808853917,0.42045454545454547,tensor(1.3808),0.5421686746987951,0.41843971631205673,0.31526055932044983,-1.6546382904052734,0.8429878266294165,0.08383774757385254
0.5046728971962616,0.8956666666666666,0.13393688698412673,0.05900005858245032,0.07266213273520798,0.038665808680671425,0.42857142857142855,tensor(1.3237),0.5930232558139535,0.4453125,0.33817538619041443,-1.9969704151153564,0.8659929935471313,0.391197144985199
0.5462962962962963,0.8953333333333333,0.1529273635857685,0.08403623384028809,0.09730131547984434,0.06581496785188658,0.42045454545454547,tensor(1.4763),0.6043956043956044,0.504,0.35691404342651367,-2.0761802196502686,0.866695475964272,0.2338111400604248
0.5260663507109005,0.876,0.22724917274838297,0.08289673738640106,0.11253274862107272,0.046009361700692704,0.42857142857142855,tensor(1.4825),0.6276595744680851,0.4444444444444444,0.3053213357925415,-2.1488983631134033,0.8560689256163365,0.057679057121276855
0.5812807881773399,0.8776666666666666,0.21565808212679752,0.09349487698494485,0.11883338312495298,0.056860892204210284,0.4326647564469914,tensor(1.8169),0.6746987951807228,0.5166666666666667,0.32311302423477173,-2.6174020767211914,0.8531830761640589,0.5788098573684692
0.47115384615384615,0.8813333333333332,0.185255507060813,0.09288511136934005,0.125362798790082,0.05112808468552903,0.4367816091954023,tensor(0.8821),0.5384615384615384,0.4188034188034188,0.33467063307762146,-2.6728317737579346,0.8607561854749821,0.12840867042541504
0.5776699029126213,0.8956666666666667,0.1717035632049372,0.094998177598055,0.12948669366487559,0.05624304098688544,0.42045454545454547,tensor(1.5304),0.6185567010309279,0.5412844036697247,0.34986811876296997,-2.7754018306732178,0.8719759826775435,0.38441896438598633
0.6218905472636815,0.8916666666666667,0.1578272723336308,0.12224471064454073,0.1486008071336211,0.08068317387329864,0.4409221902017291,tensor(1.3275),0.7051282051282052,0.5691056910569106,0.37892869114875793,-2.9596166610717773,0.8609603591740886,0.4668461084365845
0.5123152709359606,0.9106666666666667,0.17656634392310697,0.12058123370585828,0.15734347049258782,0.06287848229377653,0.44508670520231214,tensor(1.4595),0.569620253164557,0.47580645161290325,0.3915075361728668,-3.4296295642852783,0.8640477869391656,0.3689027950167656
