failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score
0.0,0.0,0.212547970251224,0.0,0.0,0.0,1.0408163265306123,tensor(0.),0.0,0.0,0.5310507416725159,-0.08289814740419388
0.5088757396449705,0.7171428571428572,0.29316344044568343,0.2676880605258089,0.27016743322102843,0.2670169521271028,0.8382352941176471,tensor(8.5121),0.47368421052631576,0.6388888888888888,0.2500399649143219,-4.441026210784912
0.7341040462427746,0.7678571428571428,0.2877545948537821,0.6201408958808191,0.741235587297543,0.5848969185281904,0.7123287671232876,tensor(30.3402),0.7089552238805971,0.8205128205128205,0.21212011575698853,-0.7831419110298157
0.7189189189189189,0.82,0.24702853808160719,0.42678254773838514,0.7413479291841464,0.3226817740225218,0.6339869281045751,tensor(37.1966),0.7338129496402878,0.6739130434782609,0.2059134840965271,-1.0539112091064453
0.7119565217391305,0.8189285714285715,0.2495873792812987,1.6710010414797045,2.289099152280981,1.4708973365440392,0.7421602787456446,tensor(29.7090),0.6690647482014388,0.8444444444444444,0.21775582432746887,0.9103483557701111
0.7526881720430108,0.8091428571428573,0.15031617228500688,0.853895452712706,0.7123026530263198,0.8964723085624585,0.7730496453900709,tensor(34.3429),0.7412587412587412,0.7906976744186046,0.24956172704696655,1.7709834575653076
0.7158469945355191,0.8221428571428571,0.24389903233046617,1.07617845129153,1.4074390935698304,0.9835181317731245,0.7421602787456446,tensor(23.5980),0.7342657342657343,0.65,0.1866244077682495,0.6291753053665161
0.75,0.8611904761904762,0.28458977491202647,1.141527920200071,1.3150425862977462,1.082071845802966,0.7985611510791367,tensor(16.7573),0.7132867132867133,0.8571428571428571,0.1505885273218155,2.434232711791992
0.8736263736263736,0.8828571428571428,0.30703440713867153,0.9643621413914277,1.308405008413635,0.8795296536325277,0.8181818181818182,tensor(17.2142),0.9041095890410958,0.75,0.14810015261173248,2.2249598503112793
0.8360655737704918,0.8749999999999999,0.28865824571263543,1.0903542805085613,1.324053052455895,1.0311292492616342,0.8867924528301887,tensor(10.2813),0.863013698630137,0.7297297297297297,0.2229180932044983,1.8864686489105225
