failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift
0.14193548387096774,0.0,0.27842476908093367,0.248230082155784,0.29208024706287833,0.20919274022629747,1.0242914979757085,tensor(3.7218)
0.2621951219512195,0.8665568369028006,0.20317218610541116,0.18032735228925387,0.1800142345392487,0.1806561259267593,0.5822784810126582,tensor(2.5933)
0.34594594594594597,0.8778851114106468,0.20966112292059752,0.19814331615447014,0.21323301676857273,0.17550876523331616,0.49700598802395207,tensor(1.7201)
0.32323232323232326,0.8873532886360174,0.1695244765855219,0.20415484538205175,0.22326400193425852,0.16679216615311038,0.4492753623188406,tensor(1.0360)
0.39086294416243655,0.8948955160232397,0.20130329150226714,0.18862080345645493,0.2098282645090422,0.16009171894523644,0.4577259475218659,tensor(0.6156)
0.35,0.9052767154255765,0.2176889671445243,0.21935179120738682,0.22273947358532845,0.21277570188550038,0.4619883040935672,tensor(0.7661)
0.3548387096774194,0.9128921433300796,0.1619285291698959,0.20860366734627292,0.21396616157086948,0.20030282012189746,0.4577259475218659,tensor(0.9823)
0.3626373626373626,0.9288408638182513,0.16908349897708916,0.18509139809540917,0.1952598155283718,0.16588438738870193,0.4577259475218659,tensor(0.8863)
0.39267015706806285,0.9325229465585153,0.14610745485405965,0.211044060963652,0.22824043335151006,0.1819797696038917,0.4492753623188406,tensor(1.1675)
0.3837837837837838,0.9414626386598238,0.13259517645211083,0.20021015400291584,0.20849245317546664,0.18491975553051437,0.44508670520231214,tensor(0.3139)
0.39267015706806285,0.9385758640700432,0.12593753011599068,0.19488048744499756,0.2086639181682076,0.16752899210362765,0.4124293785310734,tensor(0.6894)
0.4010416666666667,0.938782286969095,0.14960080464794553,0.19602194298698808,0.20386815107884595,0.18032952680327233,0.4044943820224719,tensor(0.5245)
0.387434554973822,0.9417724554454374,0.14508661882085203,0.2043375639274692,0.20384987236677207,0.20514360970139947,0.4044943820224719,tensor(0.4811)
0.41968911917098445,0.9396984901161003,0.09956757019367797,0.20437365406084923,0.21531575081984802,0.18231849028099234,0.39275766016713093,tensor(0.4063)
0.36507936507936506,0.9413919283702397,0.11895344908047364,0.20868814475592012,0.20991725951086035,0.20610901871276674,0.39275766016713093,tensor(0.5522)
0.39593908629441626,0.9390946042090826,0.10822250340448618,0.20114005372859717,0.21157131765161097,0.17732200110438276,0.3812154696132597,tensor(0.5084)
0.37305699481865284,0.9328411437688016,0.09209527155536398,0.20164937620796913,0.20854636553794617,0.18434420298002677,0.366120218579235,tensor(0.7698)
