failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score,acc_withoutRecourse
0.15151515151515152,0.7188095238095238,0.061597684564675396,0.35631177237974654,0.5315458728800522,0.2801230330317877,0.1185682326621924,tensor(0.6426),0.11594202898550725,0.23333333333333334,0.5263650417327881,-7.693782329559326,0.8324794864912086
0.09615384615384616,0.6945238095238094,0.06587014651571486,0.39289871750045013,0.8362727155093485,0.22955040244454009,0.08225108225108226,tensor(0.5851),0.05263157894736842,0.21428571428571427,0.5123063325881958,-7.905760765075684,0.788574877426233
0.14492753623188406,0.6773809523809522,0.09207713987821421,0.3975573239476161,0.8046932748329484,0.21119227600714738,0.0395010395010395,tensor(0.4709),0.08450704225352113,0.27692307692307694,0.5043310523033142,-8.089675903320312,0.7659535096005148
0.17142857142857143,0.6816666666666666,0.1277694534968781,0.31084866055233024,0.6487520232812388,0.1490357826258106,0.035196687370600416,tensor(0.5573),0.07042253521126761,0.38235294117647056,0.47937315702438354,-8.307219505310059,0.7674891220290545
0.16587677725118483,0.6783333333333333,0.1694039998160313,0.35072122074733053,0.622274812725102,0.23512746200003598,0.03305785123966942,tensor(0.5094),0.12162162162162163,0.2698412698412698,0.46446123719215393,-8.503647804260254,0.7704143702809163
0.16826923076923078,0.6885714285714285,0.18064101788454798,0.42803350824394626,0.8053877519076775,0.2677871855922248,0.035196687370600416,tensor(0.5974),0.11643835616438356,0.2903225806451613,0.455680251121521,-8.718863487243652,0.787718926767886
0.18048780487804877,0.714047619047619,0.15757330278321635,0.37350922567555644,0.6770207113472015,0.2293958583782284,0.026694045174537988,tensor(0.4387),0.11510791366906475,0.3181818181818182,0.47737595438957214,-8.893239974975586,0.8369289926826697
0.1722488038277512,0.7238095238095238,0.12165505106380929,0.37767611820532804,0.7329677222226585,0.21730143583639427,0.041666666666666664,tensor(0.5881),0.1111111111111111,0.3076923076923077,0.47027623653411865,-9.038713455200195,0.8610234539861584
0.1323529411764706,0.7314285714285714,0.11442876840163886,0.3732346838019245,0.572900037465137,0.2711835030407271,0.05485232067510549,tensor(0.4962),0.0962962962962963,0.2028985507246377,0.4710622727870941,-9.113566398620605,0.8860745847739927
0.1523809523809524,0.7369047619047618,0.12191922688836385,0.4203940541076521,0.7569983693024589,0.27938413828280056,0.07991360691144708,tensor(0.4654),0.08783783783783784,0.3064516129032258,0.4716646075248718,-9.208088874816895,0.9043624835754148
0.1477832512315271,0.726190476190476,0.16223603155902824,0.3665160074102638,0.5726789851170986,0.2482519736869631,0.09170305676855896,tensor(0.6743),0.10077519379844961,0.22972972972972974,0.4601365029811859,-9.268531799316406,0.8915879014457163
0.1507537688442211,0.7183333333333333,0.11233354849863939,0.33503342572716444,0.735372212551419,0.18212625020401157,0.1013215859030837,tensor(0.5517),0.09027777777777778,0.3090909090909091,0.4624238908290863,-9.340068817138672,0.8813586150066617
0.12807881773399016,0.7121428571428571,0.1278510214873459,0.38191727901109335,0.6579176541482156,0.27151712895624425,0.09409190371991247,tensor(0.5450),0.09655172413793103,0.20689655172413793,0.45737430453300476,-9.37453842163086,0.8839418118319167
0.11822660098522167,0.7133333333333333,0.12302321771956266,0.30406572510292407,0.51340797878779,0.21413701049181974,0.09649122807017543,tensor(0.6059),0.09154929577464789,0.18032786885245902,0.4525366723537445,-9.416555404663086,0.8873484360547246
0.19117647058823528,0.72,0.14625668318489593,0.2885109360493695,0.5090860577025551,0.2029818072450732,0.09170305676855896,tensor(0.3934),0.1292517006802721,0.3508771929824561,0.4531072676181793,-9.422430992126465,0.8981111036988847
0.145,0.7183333333333333,0.09686689451682066,0.3259656705320191,0.5104526391155944,0.24876899573463648,0.08225108225108226,tensor(0.5352),0.09929078014184398,0.2542372881355932,0.4668574333190918,-9.415756225585938,0.8994556345542186
0.12254901960784313,0.719047619047619,0.0947250552476018,0.38928851609001264,0.8072460066987059,0.22722336667031526,0.07758620689655173,tensor(0.3800),0.06802721088435375,0.2631578947368421,0.4590015411376953,-9.402021408081055,0.9046339845999785
0.13658536585365855,0.7221428571428572,0.10797086358482293,0.3626342033848983,0.6910260967751646,0.2101665385965606,0.07758620689655173,tensor(0.4338),0.07142857142857142,0.27692307692307694,0.4615185558795929,-9.390915870666504,0.9167042344315499
0.17326732673267325,0.724047619047619,0.1113266706454269,0.3041088240673193,0.6445161336742072,0.13516593707723418,0.07758620689655173,tensor(0.3702),0.08148148148148149,0.3582089552238806,0.4663417339324951,-9.422648429870605,0.9231991295552178
0.12745098039215685,0.7340476190476191,0.10190367238653304,0.36523609846342764,0.6640939645532082,0.22230407555092413,0.06837606837606838,tensor(0.4645),0.057971014492753624,0.2727272727272727,0.4774828255176544,-9.450688362121582,0.918532416288116
0.11822660098522167,0.724047619047619,0.1395688572731944,0.3674810403100156,0.6475161453442165,0.22009414292359414,0.06837606837606838,tensor(0.6632),0.07518796992481203,0.2,0.4573623239994049,-9.501023292541504,0.8940026292854704
0.20707070707070707,0.7328571428571429,0.13741457294128,0.4015009221451065,0.7912587605966109,0.2439392427710942,0.06837606837606838,tensor(0.3692),0.11347517730496454,0.43859649122807015,0.46477779746055603,-9.513358116149902,0.9027594307326672
0.15566037735849056,0.7371428571428571,0.13548121645051303,0.40018012850552154,0.7135396900847838,0.27648556472423386,0.06837606837606838,tensor(0.5370),0.09210526315789473,0.31666666666666665,0.4573362171649933,-9.471762657165527,0.9067683789178707
