failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost
0.9666011787819253,0.0,0.3382287245862599,0.11706946376319569,0.13400368809530794,0.10020164815395452
0.9609375,0.0,0.338279821637447,0.0940743028436017,0.13270173307675637,0.053907931166894976
0.9683794466403162,0.8878333333333333,0.3483010936287151,0.08802185452066622,0.11822580042954495,0.057817908611787226
0.7666034155597723,0.8355972222222221,0.31735373934562267,0.09198583245906382,0.12116253701146239,0.05891102567901685
0.7060998151571165,0.8216527777777778,0.3446355926700008,0.07967140795194848,0.1005996987914823,0.05654442507868925
0.9362101313320825,0.8663333333333333,0.3507538646776816,0.07268934493582742,0.09644667084163215,0.04559263587057235
0.7823639774859287,0.836625,0.34102037410565034,0.08478810238873419,0.1119395271617485,0.054283314396742055
0.6635514018691588,0.8066944444444444,0.324904224273017,0.08909451766082313,0.1137531138893483,0.060125679002108696
0.8348623853211009,0.8513333333333334,0.3074042282558105,0.0921311114794887,0.12170158748212184,0.058253125193007474
0.8014842300556586,0.8397222222222223,0.3157884507741762,0.0963255921696893,0.1285079134173656,0.05994557684622917
0.6410256410256411,0.8082916666666666,0.29245534712861015,0.09579634018720296,0.12327117710394339,0.06557401957878842
0.7749077490774908,0.8249583333333332,0.3094314449444592,0.10597191202317463,0.13354979632824027,0.06884324527479621
0.8151571164510166,0.8445694444444445,0.3164101550105265,0.11407959721986198,0.1502623302829268,0.07349817896089508
0.7362637362637363,0.826375,0.31225614057051626,0.10993754443514872,0.1384273997040188,0.07669937995480025
0.8407079646017699,0.8507916666666666,0.2896649998026052,0.10309819848290734,0.12758394473553755,0.06994041709913713
0.943289224952741,0.8645,0.30137153264403205,0.11029387457721078,0.1487254241113847,0.06294361101611888
0.75,0.8239861111111111,0.3382310432886384,0.10769888596885957,0.13707232581097187,0.07014550085425997
0.7721518987341772,0.8286805555555555,0.32120210394504345,0.10597462524362455,0.13316228966512608,0.07025526696600327
0.675,0.8027222222222222,0.2873934008991771,0.10646266414259276,0.13730624313927473,0.06983591408403317
0.7568555758683729,0.820125,0.27861468130352285,0.11498079805969116,0.1534942095479793,0.06715471740005467
0.8945454545454545,0.8515972222222221,0.299957146055526,0.10992270937793538,0.144817264570343,0.07128467700013544
0.6599264705882353,0.79575,0.3066298051438454,0.11441200910099729,0.15411275843976285,0.06559961237300695
0.8089285714285714,0.8330138888888888,0.31931690268549023,0.09894209318645264,0.13124882166592908,0.05888174987190175
0.9058380414312618,0.8495,0.3326801660065505,0.10324772892378863,0.1396391661721467,0.06415536469215403
0.7667910447761194,0.8287222222222221,0.31063839740922805,0.11053747713322304,0.14666273220394274,0.0704299104799043
0.9422718808193669,0.8751388888888888,0.3331366879457404,0.10376433291088896,0.13125287601279953,0.07075554959588991
0.9020332717190388,0.8694861111111111,0.298575354929087,0.10917902647286519,0.1440523342823355,0.06673077885232138
0.7289377289377289,0.8207638888888888,0.29128555201744616,0.10395819030608545,0.14157435959885564,0.06039480057177057
0.9708171206225681,0.8792638888888888,0.3344182478460707,0.0975578229329969,0.12700840221174345,0.06596970160982495
0.7340619307832422,0.82775,0.371407002263646,0.0963596378022822,0.12938551857126326,0.057436278324554675
0.7757352941176471,0.8369166666666666,0.37458474057439084,0.10201049764462204,0.12886020804892154,0.06996406909755493
0.7790055248618785,0.8241527777777777,0.35820326878843045,0.10552288781224016,0.1385800902550818,0.07084401128729667
0.7651245551601423,0.8263055555555555,0.32342378270686356,0.09499005788422848,0.12145622922827187,0.06123765313372801
0.7554347826086957,0.8228194444444443,0.30729080058202435,0.10353293534234602,0.13236605706269672,0.0668685953769617
0.8535262206148282,0.8462361111111111,0.30121567958349665,0.09189190154767973,0.11952779391858426,0.05888236343798822
0.8375912408759124,0.8404305555555556,0.30271184580095256,0.09554371823424905,0.12909220892564655,0.05642591288261959
0.7944954128440367,0.8216805555555555,0.301266698394299,0.08465532262799856,0.11833557137477911,0.04491262910679758
0.8372093023255814,0.8390555555555556,0.31523016911040996,0.09642258042791657,0.1227038278500974,0.06346504837832705
0.9082397003745318,0.8492916666666667,0.31159821120780534,0.1081304185762344,0.13452783255516917,0.07554783646834437
0.905123339658444,0.8570277777777778,0.3239836847552151,0.10999012086365506,0.14872704728055783,0.0673949348434751
0.8555555555555555,0.853,0.2778958744320504,0.10810114854400651,0.13410114646243212,0.07560115114597442
