failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score
0.0,0.0,0.212547970251224,0.0,0.0,0.0,1.2935779816513762,tensor(0.),0.0,0.0,0.5571848154067993,0.06286250799894333
0.1625,0.64,0.1996560018109674,0.35321964455753024,0.3736991993098311,0.34887549657976946,0.5625,tensor(5.0638),0.19696969696969696,0.0,0.3477519154548645,-2.014878749847412
0.43478260869565216,0.6950000000000001,0.1351818850390132,0.129445731812292,0.15743311081317019,0.12116777464301817,0.28865979381443296,tensor(2.5596),0.4788732394366197,0.2857142857142857,0.3158835172653198,-2.1592743396759033
0.5647668393782384,0.7195238095238095,0.17293996743635515,0.06871178831068764,0.11099309139742748,0.054324400454783074,0.2376237623762376,tensor(1.4321),0.6458333333333334,0.32653061224489793,0.31577035784721375,-2.476240634918213
0.5618556701030928,0.7217857142857143,0.18071718817875895,0.044950004971662405,0.05882111805475996,0.03946143504669574,0.24378109452736318,tensor(1.4998),0.5971223021582733,0.4727272727272727,0.3248329758644104,-2.673379898071289
0.5463917525773195,0.7194285714285714,0.22385805170667003,0.05618012345545033,0.09301184755274143,0.04269244984235782,0.25,tensor(1.5758),0.5704225352112676,0.4807692307692308,0.3106346130371094,-3.3033344745635986
0.5699481865284974,0.7102380952380952,0.2293225893853662,0.05232338224505978,0.07725785286086283,0.042131189876556355,0.2594458438287154,tensor(1.5315),0.6423357664233577,0.39285714285714285,0.3321746587753296,-3.417145013809204
0.6051282051282051,0.7421428571428571,0.22589570201538725,0.05742622092965583,0.10676251885144969,0.03496715993540642,0.29533678756476683,tensor(1.4877),0.6417910447761194,0.5245901639344263,0.38207703828811646,-3.268512487411499
0.5797872340425532,0.7676190476190476,0.2114637443313672,0.06616196812660056,0.11803895246237155,0.050310667357337226,0.32275132275132273,tensor(1.1864),0.6458333333333334,0.36363636363636365,0.3747161030769348,-3.3976478576660156
0.5392670157068062,0.776904761904762,0.1738856030375145,0.060689333536319084,0.11263517865984679,0.04325296594240768,0.32625994694960214,tensor(1.3293),0.5734265734265734,0.4375,0.37433624267578125,-3.7003414630889893
0.4635416666666667,0.773095238095238,0.17405219472762512,0.0866053915512184,0.1871708175319991,0.036322678560828055,0.36239782016348776,tensor(1.2668),0.484375,0.421875,0.3742039203643799,-3.990323543548584
0.49206349206349204,0.7814285714285714,0.155462566091308,0.09319987563426141,0.16725699369150684,0.0672798843142255,0.29533678756476683,tensor(2.1412),0.5071428571428571,0.4489795918367347,0.4263777434825897,-4.217493534088135
0.48704663212435234,0.7654761904761905,0.13957896229200292,0.09486661346133816,0.2037236633893684,0.048098399418184404,0.26582278481012656,tensor(1.6312),0.4962962962962963,0.46551724137931033,0.42382094264030457,-4.70382833480835
0.4623115577889447,0.759047619047619,0.13847633525073597,0.1011693367747816,0.1972443251233873,0.057690144967383415,0.25,tensor(0.7134),0.48175182481751827,0.41935483870967744,0.45970332622528076,-4.690743446350098
0.5024875621890548,0.7476190476190475,0.16443694803031655,0.10365776048765532,0.19355722018879148,0.06807255768928898,0.26582278481012656,tensor(1.3701),0.4930555555555556,0.5263157894736842,0.46303388476371765,-4.842247009277344
0.45544554455445546,0.7392857142857142,0.16078540455062476,0.14246304354548128,0.2487769269818973,0.09859927345633067,0.2531328320802005,tensor(1.1459),0.43356643356643354,0.5084745762711864,0.4698847234249115,-5.013792991638184
0.4494949494949495,0.7233333333333333,0.13188735601734658,0.12085494369952895,0.22792521863124093,0.08468255351989652,0.26582278481012656,tensor(1.5841),0.5,0.3,0.45504796504974365,-4.962404727935791
0.5255102040816326,0.7223809523809523,0.1104078021713406,0.13399899350570724,0.2255508587478292,0.09552067333148208,0.26903553299492383,tensor(0.9271),0.572463768115942,0.41379310344827586,0.45405080914497375,-4.960066318511963
0.48186528497409326,0.7242857142857143,0.1402549562479339,0.13122496822714338,0.2532159460646443,0.08260537561074811,0.22549019607843138,tensor(1.7208),0.5362318840579711,0.34545454545454546,0.4583761990070343,-5.134439468383789
0.39195979899497485,0.729047619047619,0.08024394157578228,0.13109895756178513,0.25399403428950856,0.07930746094081595,0.19047619047619047,tensor(1.2094),0.4142857142857143,0.3389830508474576,0.4682740867137909,-5.457574367523193
0.465,0.7245238095238095,0.05548045638108376,0.11977325718904598,0.2402816735326382,0.06175068635694599,0.19904076738609114,tensor(1.1769),0.4666666666666667,0.46153846153846156,0.4743863046169281,-5.332435607910156
0.4504950495049505,0.7264285714285713,0.05919813265771965,0.14453047903943525,0.260668556904892,0.0942863460621809,0.20481927710843373,tensor(1.8778),0.41843971631205673,0.5245901639344263,0.47844019532203674,-5.335792541503906
0.5,0.7157142857142856,0.04846390134321593,0.14133329044679915,0.2971786385581861,0.07833197950815336,0.1792452830188679,tensor(0.9843),0.5106382978723404,0.47368421052631576,0.4996105134487152,-5.572474479675293
0.39,0.7028571428571428,0.04198511017573294,0.12931324740339828,0.25450989620927167,0.07692599719384843,0.1574074074074074,tensor(0.9464),0.375886524822695,0.423728813559322,0.4907178282737732,-5.857248306274414
0.4782608695652174,0.7083333333333333,0.0717719002728199,0.16425990409449476,0.29366804973481514,0.1009523220546258,0.1574074074074074,tensor(1.4037),0.4748201438848921,0.4852941176470588,0.4773019552230835,-5.89387321472168
0.5303030303030303,0.7054761904761905,0.09393950420912854,0.19279792663132858,0.3321502287528906,0.12469341807567792,0.16009280742459397,tensor(1.7941),0.5488721804511278,0.49230769230769234,0.4740270674228668,-5.848769187927246
0.4292929292929293,0.6964285714285714,0.09162246481891882,0.15990807608073346,0.2897992293932795,0.09496249942446044,0.15473441108545036,tensor(0.9345),0.4318181818181818,0.42424242424242425,0.4672134816646576,-5.914773941040039
0.515625,0.7011904761904761,0.09470183220037955,0.151984548307556,0.28621344850234354,0.09097141185537992,0.15473441108545036,tensor(1.4196),0.5454545454545454,0.45,0.4820738732814789,-5.819683074951172
0.4900990099009901,0.7066666666666666,0.08384041657981084,0.1418184989947479,0.3280753264225496,0.07037752409093362,0.15207373271889402,tensor(1.1006),0.4863013698630137,0.5,0.48055499792099,-5.870409965515137
0.4723618090452261,0.7080952380952381,0.04915228586839218,0.1780191517885108,0.2998436188778785,0.12288691120792103,0.12866817155756208,tensor(0.5593),0.48905109489051096,0.43548387096774194,0.5162602066993713,-5.766366958618164
0.5175879396984925,0.7214285714285714,0.05234733963798162,0.15987620250585644,0.315669839485563,0.08770709125790417,0.13122171945701358,tensor(1.0348),0.5220588235294118,0.5079365079365079,0.5213986039161682,-5.494795799255371
0.4925373134328358,0.7023809523809523,0.0726892954721614,0.16869834956609972,0.33223138863929014,0.09910982230091227,0.11607142857142858,tensor(1.6075),0.5177304964539007,0.43333333333333335,0.500037431716919,-5.4941301345825195
0.3951219512195122,0.6923809523809524,0.05429574117634979,0.16749155991366851,0.3086489670042308,0.10342011272362601,0.1111111111111111,tensor(0.7328),0.41843971631205673,0.34375,0.4857019782066345,-5.726245403289795
0.46938775510204084,0.685,0.05655488605566077,0.17476041142948434,0.3155282806974669,0.11559710405598436,0.10619469026548672,tensor(1.1221),0.4927536231884058,0.41379310344827586,0.49488455057144165,-5.959773063659668
0.43842364532019706,0.6780952380952381,0.03718268755678386,0.19039235538169363,0.392927865128474,0.11512578081363332,0.10864745011086474,tensor(1.4394),0.43243243243243246,0.45454545454545453,0.46503958106040955,-6.104519367218018
0.458128078817734,0.6645238095238095,0.050297695555313535,0.17916568415257308,0.34226444363773206,0.10059255914512422,0.1013215859030837,tensor(1.2040),0.5182481751824818,0.3333333333333333,0.4593746066093445,-5.869180679321289
0.4444444444444444,0.6985714285714285,0.03797155127197934,0.18181146604644907,0.3135821695836587,0.12675658306172452,0.0989010989010989,tensor(1.0138),0.4178082191780822,0.5081967213114754,0.4722639322280884,-6.1398539543151855
0.5245098039215687,0.7050000000000001,0.0688085030425455,0.20279455031475344,0.32689131398797217,0.13364139193196728,0.08932461873638345,tensor(1.3394),0.5725190839694656,0.4383561643835616,0.510679304599762,-6.165541172027588
0.398989898989899,0.7109523809523809,0.05847935771398162,0.20388982224996474,0.3681543830800378,0.12361014966383878,0.09409190371991247,tensor(1.2848),0.40601503759398494,0.38461538461538464,0.47587135434150696,-6.232714653015137
0.49748743718592964,0.7021428571428571,0.11474786083047502,0.2002546103075373,0.3379776863609894,0.12876476930269184,0.09170305676855896,tensor(1.3843),0.48854961832061067,0.5147058823529411,0.4730774760246277,-6.595423698425293
0.5147058823529411,0.709047619047619,0.11322459812766905,0.1780557933503722,0.2676690965605099,0.1398291395334604,0.0989010989010989,tensor(1.0762),0.5384615384615384,0.45901639344262296,0.45177289843559265,-6.558218955993652
0.5436893203883495,0.7085714285714286,0.136798533247201,0.222352125116601,0.37328156532727347,0.14466785441993146,0.10375275938189846,tensor(1.2890),0.5661764705882353,0.5,0.4537819027900696,-6.470813751220703
0.4549763033175355,0.6988095238095238,0.14925852513017837,0.22205741640492008,0.4195565030700611,0.1260895503493234,0.10619469026548672,tensor(1.0562),0.4225352112676056,0.5217391304347826,0.4431267976760864,-6.525646209716797
0.3853658536585366,0.720952380952381,0.10360223104887174,0.2140138376749869,0.37742665579531726,0.1415137845652628,0.12866817155756208,tensor(1.4947),0.38028169014084506,0.3968253968253968,0.44268423318862915,-6.452123165130615
0.4852941176470588,0.732142857142857,0.08002593886163781,0.2404291950965242,0.3964514569632508,0.16068448347575284,0.11607142857142858,tensor(0.5312),0.4666666666666667,0.5217391304347826,0.4812304377555847,-6.578217029571533
0.4603960396039604,0.7404761904761905,0.08400588119632836,0.2357466870755009,0.4932012383969776,0.1163474748684392,0.0989010989010989,tensor(0.8639),0.42028985507246375,0.546875,0.4984966218471527,-6.739023208618164
0.5532994923857868,0.7195238095238096,0.0793473427435092,0.24893605655512108,0.4764116004668042,0.14446580675864443,0.09649122807017543,tensor(1.0873),0.562962962962963,0.532258064516129,0.5086358785629272,-6.500307559967041
0.39408866995073893,0.690952380952381,0.08099702671701986,0.23177794192134704,0.433071919498962,0.13696556117826764,0.08459869848156182,tensor(0.8796),0.43478260869565216,0.3076923076923077,0.49087533354759216,-6.5269246101379395
0.39215686274509803,0.7133333333333333,0.07842677482068881,0.2549114273515198,0.48582021165399086,0.14198523356855947,0.09170305676855896,tensor(1.0724),0.36496350364963503,0.44776119402985076,0.4815595746040344,-6.767078876495361
0.5024390243902439,0.7023809523809523,0.047495883712326235,0.26279816173182136,0.5348947918310545,0.1580041893287383,0.07296137339055794,tensor(1.6323),0.4864864864864865,0.543859649122807,0.47546717524528503,-6.656332015991211
0.47549019607843135,0.6809523809523809,0.05437687841008069,0.257824151838143,0.4660591963166057,0.16263098864798875,0.06609808102345416,tensor(0.9402),0.4857142857142857,0.453125,0.4722767472267151,-6.762960910797119
0.3463414634146341,0.6923809523809523,0.03454993432487912,0.22074519080803592,0.41568467431409983,0.12184207049981233,0.06609808102345416,tensor(0.8113),0.34558823529411764,0.34782608695652173,0.48405468463897705,-6.919358253479004
0.5,0.7083333333333333,0.06243310549104109,0.2274401582696698,0.3973045104708915,0.14978788297768278,0.06382978723404255,tensor(0.9445),0.5,0.5,0.5058122277259827,-6.815422058105469
0.45145631067961167,0.7023809523809523,0.05782639749519531,0.2604238903987281,0.4476205734446706,0.17217402553421235,0.05708245243128964,tensor(0.9292),0.5142857142857142,0.3181818181818182,0.49844321608543396,-6.67252779006958
0.4320388349514563,0.7033333333333334,0.04829085989368599,0.2770196157146165,0.49840909597059335,0.1726502893082275,0.06382978723404255,tensor(1.1854),0.42857142857142855,0.4393939393939394,0.4789566099643707,-6.837464809417725
0.4106280193236715,0.7235714285714285,0.0738468830779595,0.23944690825086704,0.48199525961187406,0.13333200453042654,0.07758620689655173,tensor(1.0005),0.4375,0.3492063492063492,0.4224863052368164,-6.715306758880615
0.5576923076923077,0.7192857142857142,0.09794958445355004,0.2127120940444135,0.43501470794153363,0.12258941273477009,0.06382978723404255,tensor(0.8980),0.5540540540540541,0.5666666666666667,0.4918293058872223,-6.653381824493408
0.48325358851674644,0.732142857142857,0.09106394293616482,0.2630596881234044,0.47340765317253275,0.16161527944722912,0.06837606837606838,tensor(0.8987),0.48936170212765956,0.47058823529411764,0.48272401094436646,-6.570019721984863
0.5502392344497608,0.7290476190476189,0.09672573573121526,0.21513796268710872,0.44702807291418584,0.1323200661774384,0.06837606837606838,tensor(1.4408),0.5909090909090909,0.43636363636363634,0.47219884395599365,-6.313103675842285
0.5265700483091788,0.7299999999999999,0.06841801400597931,0.22648805485258866,0.40823027973226306,0.15742600939831244,0.06382978723404255,tensor(0.8890),0.6266666666666667,0.2631578947368421,0.49956363439559937,-6.384073257446289
0.36585365853658536,0.7021428571428572,0.06355306048474364,0.2729433241793337,0.5092990165778485,0.15038852071343722,0.08695652173913043,tensor(1.8055),0.32592592592592595,0.44285714285714284,0.4395892024040222,-6.687768459320068
0.5125628140703518,0.7080952380952381,0.10060616572428416,0.25575589010645694,0.48995975606446635,0.12006634871808658,0.07758620689655173,tensor(0.9948),0.47619047619047616,0.5753424657534246,0.4824489951133728,-7.036653518676758
