failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift
0.43478260869565216,0.0,0.3791795768429122,0.30173076924423164,0.3580621693062624,0.2572915536397406,0.9011406844106464,tensor(6.5310)
0.2752808988764045,0.9157733537519143,0.26319611115837505,0.18337971632209996,0.18914270564518146,0.17707432800390518,0.8382352941176471,tensor(4.7396)
0.4152046783625731,0.928205508849788,0.2550574543241399,0.13574233911970693,0.13834183818082144,0.1316067724315701,0.8050541516245487,tensor(3.3160)
0.436046511627907,0.9394495481511451,0.23343591196775867,0.14901949710047402,0.14607129346714995,0.1541203573549554,0.7667844522968198,tensor(3.5949)
0.2987012987012987,0.9500518013045824,0.19440929472497506,0.21161200149191126,0.21010747848550362,0.21403453853612692,0.7482517482517482,tensor(3.3926)
0.3006535947712418,0.9433512623223661,0.176359629879477,0.18180679771876362,0.1923087115949471,0.16309429663029126,0.8248175182481752,tensor(4.0257)
0.3888888888888889,0.9371397964361465,0.1849292311186982,0.1745986330758467,0.179726375125364,0.16654075271231958,0.7921146953405018,tensor(3.7894)
0.3860759493670886,0.9508635109818918,0.14659539472314873,0.1950731443704705,0.1936683376469747,0.19743036243192955,0.7857142857142857,tensor(2.9953)
0.3950617283950617,0.955561915122709,0.12682423840804943,0.17172176076472415,0.173762950193139,0.1679616749755388,0.7421602787456446,tensor(3.7516)
0.3684210526315789,0.954518102260498,0.13693686050330606,0.18164060426890521,0.18831727349632155,0.17019488559333462,0.7605633802816901,tensor(3.3639)
0.3413173652694611,0.9516002285244756,0.13025311334148865,0.19944613635689484,0.20010611733547337,0.19776107853924763,0.7064846416382252,tensor(3.0524)
0.3615819209039548,0.9511548388906162,0.13649946229737336,0.18115345724772652,0.17607350473206712,0.189493677795824,0.7301038062283737,tensor(3.5871)
0.3950617283950617,0.9523590071303284,0.12828376091901542,0.16883050858388415,0.16935610853172403,0.16777930868820423,0.7421602787456446,tensor(3.2525)
0.43037974683544306,0.9535605742282919,0.13228162710858107,0.1806703110617336,0.18164394967162117,0.17814770193611562,0.7361111111111112,tensor(4.5543)
0.38414634146341464,0.9514477368162029,0.14095751444535634,0.17541029426226404,0.16900012905390294,0.189216803941811,0.7421602787456446,tensor(3.6488)
0.36423841059602646,0.9563409564623432,0.1404691691793763,0.17850276391965458,0.18076945775708123,0.17506494493289107,0.7301038062283737,tensor(2.7712)
0.35802469135802467,0.9580399867270408,0.11603745886623809,0.16782152991428245,0.1616121560025236,0.177087826367215,0.7361111111111112,tensor(2.8556)
0.3625,0.9606903696783263,0.08740156889727115,0.1773461512617435,0.17488620558358242,0.1806743130616085,0.7241379310344828,tensor(3.7355)
0.38271604938271603,0.968996120160623,0.08206805079716449,0.1709489698915272,0.1708654907920571,0.17111137468504176,0.7543859649122807,tensor(3.2548)
