failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new
0.0,0.0,0.21209839631022903,0.0,0.0,0.0,1.2935779816513762,tensor(0.),0.0,0.0
0.8064516129032258,0.7042857142857143,0.4757515336302525,0.7142851827024039,0.7347569388091113,0.6980431282706374,1.0408163265306123,tensor(5.7507),0.6528925619834711,1.0
0.0642570281124498,0.6364285714285713,0.266031921432607,0.42325057084124157,0.42459521762027974,0.4217577850102759,0.19617224880382775,tensor(4.6178),0.11016949152542373,0.022900763358778626
0.23423423423423423,0.6209523809523809,0.27368799698815155,0.4057506627448521,0.41374770093860713,0.39227178385376466,0.008064516129032258,tensor(3.7159),0.3387096774193548,0.1722488038277512
0.5888888888888889,0.6914285714285715,0.23236119480312306,0.6096854960964877,0.646065358801234,0.5378277507540563,0.0395010395010395,tensor(2.3571),0.35537190082644626,0.7071129707112971
0.2696629213483146,0.5654285714285715,0.20912960947557618,0.5455696238082709,0.5355584740317613,0.5682554402743077,0.006036217303822937,tensor(2.9387),0.3302752293577982,0.242914979757085
0.6703601108033241,0.7490476190476191,0.31636222481168913,0.6320766392047288,0.6486467259521032,0.5996155676258553,0.32978723404255317,tensor(5.5397),0.5655737704918032,0.7238493723849372
0.2706270627062706,0.7016666666666667,0.09625933723451231,0.3274354431725765,0.32164710010884784,0.336385486229098,0.016260162601626018,tensor(5.3049),0.226890756302521,0.29891304347826086
0.596100278551532,0.8833333333333333,0.11911129787671516,0.5800696960417692,0.6129386192304301,0.5103304155371304,0.04384133611691023,tensor(1.8956),0.41739130434782606,0.680327868852459
0.28065395095367845,0.6883333333333335,0.06278770822338355,0.46750827895212876,0.46130359649734126,0.4802795836715647,0.008064516129032258,tensor(2.9621),0.15833333333333333,0.340080971659919
0.6510989010989011,0.8447619047619048,0.13529811815473838,0.6533081172164463,0.7241983949850516,0.51268969738036,0.1655011655011655,tensor(5.3853),0.3442622950819672,0.8057851239669421
0.18098159509202455,0.6054761904761904,0.0715303549918683,0.36173510796797714,0.3608746073899031,0.3632123006270038,0.012145748987854251,tensor(4.8564),0.18333333333333332,0.1796116504854369
0.663013698630137,0.8530952380952381,0.12660201272039373,0.5927875244099914,0.6350309743493429,0.5021097741091409,0.1111111111111111,tensor(3.8314),0.35344827586206895,0.8072289156626506
0.26627218934911245,0.7290476190476189,0.11310627229974299,0.40188967201140613,0.3971822013311076,0.4103319954628517,0.008064516129032258,tensor(4.2101),0.19008264462809918,0.3087557603686636
0.6861111111111111,0.8502380952380951,0.12332546810004297,0.6772513804224936,0.7408072355762233,0.54525075818013,0.14416475972540047,tensor(5.1310),0.38461538461538464,0.831275720164609
0.32621951219512196,0.8295238095238094,0.1872103890515481,0.3695178057740069,0.3670871942564105,0.37426954180390243,0.02040816326530612,tensor(4.7885),0.2882882882882883,0.3456221198156682
0.6522911051212938,0.8245238095238094,0.20414718050139297,0.6238255345949341,0.6802370291948512,0.521686540584477,0.21951219512195122,tensor(6.3632),0.3560606060606061,0.8158995815899581
0.346875,0.8647619047619046,0.13355874735878825,0.3265697037484844,0.32632963767103573,0.32702801171452267,0.02880658436213992,tensor(5.9520),0.32727272727272727,0.35714285714285715
0.11019283746556474,0.5928571428571429,0.13531412211554414,0.5060857448515105,0.5352178167621705,0.44924267770875875,0.006036217303822937,tensor(2.3105),0.1951219512195122,0.06666666666666667
0.5149863760217984,0.6954761904761904,0.13043363726043677,0.5886019239773839,0.6121573602120943,0.5429985994269863,0.008064516129032258,tensor(1.4705),0.344,0.6033057851239669
0.40771349862258954,0.6473809523809524,0.1780358505029848,0.5741781399513389,0.57285179728517,0.5768308252836767,0.0,tensor(1.4696),0.4214876033057851,0.40082644628099173
0.5452054794520548,0.7638095238095238,0.14517883314531066,0.6028217399591935,0.6003278974148131,0.6076099176444044,0.002004008016032064,tensor(1.2973),0.632,0.5
0.39402173913043476,0.6169047619047618,0.10530095639038192,0.5451781112390213,0.5310257839336687,0.5720341024247687,0.0,tensor(2.0539),0.3700787401574803,0.4066390041493776
0.6657608695652174,0.7730952380952381,0.1745874265681724,0.7399155975199688,0.7836020663901895,0.6485044147579082,0.2106537530266344,tensor(4.4077),0.4957983193277311,0.7469879518072289
0.12698412698412698,0.7026190476190477,0.13778850175164775,0.3923731961846845,0.392823476247493,0.39166086788860194,0.0,tensor(4.5951),0.12295081967213115,0.12953367875647667
