failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new
0.0,0.0,0.21209839631022903,0.0,0.0,0.0,1.2522522522522523,tensor(0.),0.0,0.0
0.5,0.7257142857142858,0.39471342734750675,0.42990841498118726,0.4453159567925925,0.41792477135009437,0.7730496453900709,tensor(6.5074),0.5555555555555556,0.42857142857142855
0.3783783783783784,0.8407142857142857,0.3524340351770775,0.20268190969629876,0.19217297473385092,0.2150453625932962,0.6835016835016835,tensor(3.6799),0.29411764705882354,0.45
0.3670886075949367,0.8871428571428571,0.3645198401485507,0.2700886151629811,0.2902253912383329,0.2472306531315005,0.6949152542372882,tensor(4.0007),0.3783783783783784,0.35714285714285715
0.6621621621621622,0.9110714285714285,0.3732029503813573,0.446416545442926,0.3775204835980651,0.5368426266143064,0.6949152542372882,tensor(3.3998),0.8125,0.5476190476190477
0.35802469135802467,0.9257142857142858,0.3922835225909431,0.21325246229484496,0.21895003377835812,0.2053764075970472,0.6949152542372882,tensor(3.5996),0.38235294117647056,0.3404255319148936
0.23076923076923078,0.9095238095238094,0.35147862427389454,0.2343333073034283,0.26281266148587307,0.20727792083010574,0.6233766233766234,tensor(3.2776),0.3,0.15789473684210525
0.11688311688311688,0.9238095238095236,0.3122975730939533,0.3249243870689334,0.32574666794103185,0.32388444361304414,0.5479876160990712,tensor(3.5752),0.20588235294117646,0.046511627906976744
0.05063291139240506,0.9157142857142857,0.3029585619821615,0.3477727662431353,0.35365976783312436,0.3403719642442915,0.47928994082840237,tensor(3.4270),0.0,0.09090909090909091
0.29069767441860467,0.9528571428571427,0.34106926508600466,0.20426744971694896,0.20083636828437434,0.2103548522586137,0.5723270440251572,tensor(3.0760),0.22580645161290322,0.32727272727272727
0.0375,0.9421428571428571,0.29965109126904876,0.30429581519932325,0.2878023974331851,0.3266104392358632,0.4880952380952381,tensor(2.7900),0.029411764705882353,0.043478260869565216
0.05747126436781609,0.9585714285714286,0.30026662666010123,0.3386580852599482,0.33094997249676544,0.3461910136421498,0.5290519877675841,tensor(2.1179),0.022727272727272728,0.09302325581395349
0.10588235294117647,0.9683333333333333,0.26446318715124756,0.3200315683606663,0.3281413674095071,0.3072524910715833,0.524390243902439,tensor(1.9823),0.15151515151515152,0.07692307692307693
0.012195121951219513,0.9573809523809523,0.21147338078920544,0.33038555841978096,0.32572883594646657,0.33936638033260197,0.4619883040935672,tensor(2.6441),0.0,0.018518518518518517
0.12790697674418605,0.9764285714285714,0.276003236870936,0.2772431547560019,0.2777695314839589,0.2764381079955967,0.4880952380952381,tensor(3.5564),0.11764705882352941,0.1346153846153846
0.011494252873563218,0.9807142857142858,0.2949858141647188,0.3151794949318609,0.33682303961725507,0.2859314615732198,0.5015015015015015,tensor(3.4021),0.0,0.02
0.1839080459770115,0.9752380952380952,0.3153972711940924,0.23751728548558107,0.26451910942769263,0.20579014235360008,0.567398119122257,tensor(2.7788),0.25,0.1276595744680851
0.09876543209876543,0.979047619047619,0.27927959041948514,0.2687409972996034,0.26571964839519385,0.2729175678439341,0.4925373134328358,tensor(2.9882),0.11764705882352941,0.0851063829787234
0.011904761904761904,0.9723809523809522,0.3023532281745386,0.32002889267930695,0.31892160350980076,0.3212469107657639,0.4619883040935672,tensor(3.0653),0.0,0.022727272727272728
0.023529411764705882,0.9719047619047618,0.29933124957874657,0.3114527959999418,0.3100466090019934,0.3150268546197278,0.4409221902017291,tensor(3.0776),0.041666666666666664,0.01639344262295082
0.1625,0.9659523809523808,0.2978508504310886,0.30794573313030443,0.31992259073687235,0.29174174930965363,0.4124293785310734,tensor(2.3547),0.11764705882352941,0.1956521739130435
0.07228915662650602,0.9554761904761905,0.2603051928109733,0.33729696012785976,0.34222252299030437,0.33054190248793563,0.42045454545454547,tensor(2.4805),0.14285714285714285,0.020833333333333332
0.023255813953488372,0.9654761904761905,0.24904166880656733,0.34891156757243996,0.34136181125418263,0.36045825370624535,0.4044943820224719,tensor(2.3118),0.0,0.038461538461538464
0.011494252873563218,0.9740476190476189,0.19833022020577293,0.30120177809227705,0.30819789071993087,0.29080755361690586,0.4044943820224719,tensor(1.9818),0.0,0.019230769230769232
0.047619047619047616,0.971190476190476,0.2217376081129643,0.3560358940204508,0.37327218484999053,0.33795880851629984,0.3850415512465374,tensor(1.9714),0.024390243902439025,0.06976744186046512
0.022988505747126436,0.979047619047619,0.21763233640426904,0.33781948317018434,0.30980536595868025,0.37750614921981496,0.4084507042253521,tensor(2.3538),0.027777777777777776,0.0196078431372549
0.0,0.9838095238095237,0.18426847051296086,0.32414998000494005,0.3248181297495683,0.3232219942485119,0.4124293785310734,tensor(2.4446),0.0,0.0
0.0,0.9885714285714284,0.22614528685790153,0.31248675073014276,0.3155515231046891,0.30805985730024293,0.42450142450142453,tensor(1.7126),0.0,0.0
0.0,0.980952380952381,0.2248806840242988,0.3209168993469354,0.29820733335879046,0.3560135013286142,0.39275766016713093,tensor(2.4474),0.0,0.0
0.011627906976744186,0.9840476190476191,0.19460976812222697,0.394271773546507,0.3982879652570389,0.3881293626951057,0.3888888888888889,tensor(2.0793),0.0,0.019230769230769232
0.033707865168539325,0.9840476190476191,0.18933813878629163,0.38144991941527584,0.37622395821181775,0.3891436956314777,0.4367816091954023,tensor(2.5732),0.05555555555555555,0.018867924528301886
0.0,0.9847619047619046,0.20397899090332083,0.3116746064674788,0.3123053722267891,0.3105351586442088,0.4367816091954023,tensor(1.6610),0.0,0.0
0.0,0.9859523809523809,0.17449058357575029,0.34717156466280363,0.3586596848333494,0.3288623731409964,0.3850415512465374,tensor(2.4076),0.0,0.0
0.0,0.9828571428571429,0.2202935509134825,0.3354345519014644,0.3386331908974546,0.3293571378090831,0.3774104683195592,tensor(1.9490),0.0,0.0
0.021739130434782608,0.9733333333333333,0.19992040195163707,0.3734667003745452,0.3871060228595377,0.3501996208413227,0.5060240963855421,tensor(2.3905),0.029411764705882353,0.017241379310344827
0.0,0.9821428571428571,0.1515454859522704,0.3120713589045553,0.3139554616688861,0.3096115580733457,0.47058823529411764,tensor(1.7614),0.0,0.0
0.011904761904761904,0.9840476190476191,0.1627782287037579,0.30581061346743976,0.30009640725187664,0.31342955508819037,0.4367816091954023,tensor(2.1260),0.027777777777777776,0.0
0.02197802197802198,0.9771428571428571,0.16555528107659842,0.3524538745553418,0.34848938747831676,0.35942176093314326,0.49700598802395207,tensor(2.4739),0.0,0.034482758620689655
0.0,0.9823809523809524,0.1315439634617278,0.2848255965860631,0.28222528940513647,0.2878364785850307,0.4619883040935672,tensor(2.7579),0.0,0.0
0.06818181818181818,0.9752380952380951,0.14700711800572683,0.33420123271098245,0.36393325255653736,0.2912549818229585,0.5105740181268882,tensor(2.6715),0.0,0.11538461538461539
0.04819277108433735,0.9835714285714285,0.14315332694856917,0.3426110375475572,0.33872949509038563,0.34946842922189336,0.47928994082840237,tensor(2.8780),0.1,0.018867924528301886
0.011627906976744186,0.9871428571428571,0.14662320055483982,0.3071172307164169,0.32040106750587416,0.28952512253578433,0.4619883040935672,tensor(2.4191),0.0,0.02040816326530612
0.13043478260869565,0.96,0.16524680333985797,0.3687414382274891,0.3934476578338565,0.317681917707663,0.5625,tensor(2.6779),0.1,0.14516129032258066
0.0,0.985,0.12144424283896445,0.2898868949822683,0.2897483931465919,0.29007995814715093,0.4836795252225519,tensor(2.6218),0.0,0.0
0.0,0.9878571428571428,0.1222513233490291,0.3183327758282925,0.3213469200952875,0.31324640737773873,0.47058823529411764,tensor(1.1845),0.0,0.0
0.0,0.9833333333333332,0.13861309201003905,0.32044871421287213,0.3126639069524781,0.32983040501385974,0.47058823529411764,tensor(1.3091),0.0,0.0
0.0,0.9807142857142855,0.08734732845979197,0.30899621637896424,0.3025771149108689,0.3191111641468721,0.4577259475218659,tensor(1.6772),0.0,0.0
0.022222222222222223,0.9797619047619047,0.14526539665463437,0.36688828172060545,0.36386470037679625,0.37163962383230587,0.5105740181268882,tensor(2.0886),0.0,0.03636363636363636
0.18518518518518517,0.9852380952380952,0.1469790609998986,0.46389084085766663,0.435097308723278,0.5079809369384499,0.4880952380952381,tensor(1.7214),0.25,0.14285714285714285
0.0,0.9811904761904762,0.12051972283759169,0.29331573176726605,0.2902805669248704,0.2966621955678557,0.4367816091954023,tensor(2.5666),0.0,0.0
0.08536585365853659,0.9669047619047618,0.11541985599763982,0.26665138499290497,0.29121543136226374,0.24208733862354648,0.3812154696132597,tensor(1.9500),0.12195121951219512,0.04878048780487805
0.07954545454545454,0.9842857142857142,0.10685883435845597,0.2759409866268285,0.27543591938247763,0.27696853722740394,0.4662756598240469,tensor(2.0111),0.06896551724137931,0.0847457627118644
0.0,0.9785714285714285,0.1046724300599403,0.32647467483194426,0.30683162392028,0.3571669418814191,0.4367816091954023,tensor(2.8477),0.0,0.0
0.16666666666666666,0.9792857142857142,0.10049930030834564,0.33219082690882784,0.3409540260610237,0.31864770094634337,0.4326647564469914,tensor(2.6581),0.24242424242424243,0.11764705882352941
0.10465116279069768,0.9854761904761904,0.10006355976497404,0.34264225751913174,0.33530015151157233,0.35443412474339353,0.44508670520231214,tensor(1.4197),0.09090909090909091,0.11320754716981132
0.023255813953488372,0.9897619047619047,0.1328482824730194,0.2956550769265208,0.2877572433599231,0.3103976995841695,0.45348837209302323,tensor(2.0169),0.0,0.03571428571428571
0.022988505747126436,0.9899999999999999,0.10514034168118748,0.2941545398579286,0.29592891915578007,0.292069644182953,0.4577259475218659,tensor(1.9853),0.025,0.02127659574468085
0.05952380952380952,0.9938095238095238,0.09448652787549237,0.32444538344710744,0.3420659323816274,0.3031152452632149,0.4326647564469914,tensor(1.9189),0.02631578947368421,0.08695652173913043
0.011627906976744186,0.9919047619047618,0.10688865147262269,0.33394227772618407,0.3371750647814961,0.3296610191934735,0.4326647564469914,tensor(1.7931),0.0,0.02040816326530612
0.0,0.9947619047619047,0.11455876266557936,0.3362023120092539,0.33760139472490075,0.33354405484952504,0.4326647564469914,tensor(1.9246),0.0,0.0
0.06741573033707865,0.9769047619047619,0.0999744790054748,0.35205916046994645,0.37256453121285826,0.3291126741624024,0.4880952380952381,tensor(2.6370),0.11904761904761904,0.02127659574468085
0.0375,0.9819047619047618,0.08305217772339046,0.2808606273554909,0.2892866246313348,0.26885996456868294,0.4044943820224719,tensor(2.7095),0.06060606060606061,0.02127659574468085
0.0,0.9892857142857143,0.10022435190402897,0.36111534730486033,0.34040436193118045,0.3859685297532762,0.4409221902017291,tensor(2.4594),0.0,0.0
0.011235955056179775,0.9804761904761903,0.08440019317434298,0.327135892150228,0.32788816482838784,0.32597524287535257,0.4880952380952381,tensor(2.1920),0.0,0.018518518518518517
0.0,0.9833333333333332,0.0726988817200222,0.3414560823304851,0.34435651343866014,0.33722973985857296,0.4836795252225519,tensor(1.9697),0.0,0.0
0.0,0.9835714285714285,0.09244625522052285,0.32356341896352303,0.326009294005921,0.319539560022804,0.4367816091954023,tensor(3.3960),0.0,0.0
0.011764705882352941,0.984047619047619,0.09010127830152882,0.3325637553820514,0.3167412125777525,0.3521337425347366,0.42857142857142855,tensor(3.0810),0.0,0.02127659574468085
0.03571428571428571,0.9833333333333333,0.0784762931224664,0.33069948008853023,0.3224990103128982,0.34275899446445995,0.4005602240896359,tensor(1.7911),0.058823529411764705,0.02
0.11627906976744186,0.9866666666666666,0.08148638273677195,0.3980072275442511,0.39889559299992805,0.39658045878210313,0.4367816091954023,tensor(1.8587),0.09090909090909091,0.1320754716981132
0.05813953488372093,0.9876190476190476,0.0936353316575351,0.3231243228537782,0.3087574103618346,0.3499425595054061,0.4367816091954023,tensor(1.7553),0.03333333333333333,0.07142857142857142
0.0,0.9864285714285714,0.10187534580726712,0.34049975825598194,0.3389244688348571,0.34359601677336515,0.4326647564469914,tensor(1.8064),0.0,0.0
0.03333333333333333,0.9752380952380951,0.09929885605463738,0.3095504940103417,0.30116416915966565,0.32156333771536394,0.4880952380952381,tensor(2.8240),0.02702702702702703,0.03773584905660377
0.07058823529411765,0.9788095238095237,0.0874832023995972,0.3424381721389373,0.34340942381523515,0.3408295365500687,0.49700598802395207,tensor(2.5744),0.03125,0.09433962264150944
0.0125,0.9797619047619047,0.06975068192132988,0.3105714162321833,0.3099713510752583,0.31162670323229313,0.4005602240896359,tensor(3.4048),0.034482758620689655,0.0
0.0,0.9847619047619046,0.06954656130143068,0.2949954449040861,0.2971813266151687,0.2918380602103001,0.4367816091954023,tensor(2.5117),0.0,0.0
0.0,0.983095238095238,0.08884264871001206,0.3343430703195931,0.3350006838268414,0.33335665005872045,0.4662756598240469,tensor(2.1065),0.0,0.0
0.012195121951219513,0.9752380952380952,0.0852137404931796,0.29635756114506345,0.29593718893359816,0.29698175018632966,0.39664804469273746,tensor(2.8969),0.0,0.02040816326530612
0.056179775280898875,0.9814285714285713,0.11970774701150826,0.3332274622761397,0.3220545433531996,0.355200869491255,0.4326647564469914,tensor(2.3787),0.06666666666666667,0.05084745762711865
0.03529411764705882,0.9838095238095237,0.16829605194846234,0.3155482242221851,0.32398457474911746,0.30605732987938644,0.42045454545454547,tensor(2.0413),0.05,0.022222222222222223
0.011363636363636364,0.9864285714285713,0.17405760674414644,0.33666513513292584,0.3516052805737703,0.3178941831687877,0.4409221902017291,tensor(1.9932),0.02564102564102564,0.0
0.046511627906976744,0.989047619047619,0.15405612441681646,0.3093875267536217,0.28775510649118907,0.3380358671011675,0.4326647564469914,tensor(1.7209),0.05405405405405406,0.04081632653061224
0.11494252873563218,0.9795238095238096,0.15886520878616975,0.3439264167819467,0.3485344590206619,0.3367432921157146,0.4749262536873156,tensor(2.0476),0.11764705882352941,0.11320754716981132
0.0,0.9838095238095237,0.16524177484591235,0.30656229788815254,0.31240370878250895,0.29718063796691335,0.4836795252225519,tensor(2.2822),0.0,0.0
0.0,0.9835714285714285,0.17720560819630737,0.3180410846960962,0.3109053590752706,0.328846612064775,0.5060240963855421,tensor(1.6635),0.0,0.0
0.0,0.9857142857142857,0.13958874396368987,0.3045242592757827,0.3145399567992175,0.29160928089030097,0.49700598802395207,tensor(1.2231),0.0,0.0
0.012195121951219513,0.9864285714285714,0.1233625082883451,0.32279422133314606,0.33688226561614637,0.30290521763949846,0.4409221902017291,tensor(2.3672),0.029411764705882353,0.0
0.047619047619047616,0.9788095238095238,0.11566323226107983,0.30929561093736496,0.31555984240541457,0.3009433023132986,0.4044943820224719,tensor(2.2336),0.05555555555555555,0.041666666666666664
