failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost
0.19875776397515527,0.0,0.16273858664052207,0.17581759859789758,0.18696670312077712,0.16237758218675505
0.335,0.0,0.17582174010652016,0.21559700915056135,0.22181880647351046,0.20626431316613733
0.45595854922279794,0.0,0.19832117404528557,0.22584358272339067,0.23192567213017384,0.21562229358143592
0.49714285714285716,0.9829565929105216,0.1875650122620787,0.24408015080243298,0.24717055715852013,0.23751303729574724
0.5084745762711864,0.987099753214833,0.17603257287078233,0.21975165223469628,0.22634601109475821,0.20810848737239956
0.4293785310734463,0.9942486964054049,0.16426641057470834,0.24285074134531956,0.2437858404856751,0.24131550395070592
0.5406976744186046,0.9909405637826327,0.19777236854597088,0.2379264517882878,0.2359338690349581,0.2416459395945029
0.5276073619631901,0.9867829516507818,0.20514751886594632,0.24444588711041182,0.24496498905459696,0.24336850571682053
0.4502923976608187,0.9915083936152558,0.18213988208212487,0.2362682491125015,0.24155692606986137,0.22480944903822214
0.5240963855421686,0.9966570118993885,0.1927103839717797,0.24976808081492263,0.2502304803666677,0.2490120942461967
0.5481927710843374,0.9959780367300768,0.15380659167786803,0.23078445319575597,0.2268529709123784,0.23893863867239096
0.47126436781609193,0.992434021003299,0.14667157049870944,0.26166201758094193,0.2555768703434239,0.2732237973322261
0.46153846153846156,0.9947337867569229,0.18531125300147094,0.26933273510753963,0.2719718228372173,0.2652141588021337
0.4942528735632184,0.9960773361451843,0.14301918437228175,0.28069596001707,0.2830441147020309,0.27634609969902757
0.5176470588235295,0.9957259652593224,0.16090175989242747,0.26950138478700186,0.27094371073012335,0.26603980252351017
0.5348837209302325,0.9876680116307177,0.14325282988982,0.23518223686252493,0.23784073913474968,0.23021969928770575
0.45652173913043476,0.9916782187494039,0.12227838846898599,0.24748106978807055,0.2603190369856975,0.22657352320907795
0.4838709677419355,0.9938348405880391,0.10770004849486794,0.27285688163193683,0.27692465563074087,0.2649150371580808
0.4943820224719101,0.9930674166860991,0.11683276653180079,0.28673885884980377,0.28437045095651436,0.2917665317460853
0.562874251497006,0.9951721033455503,0.1339210578913556,0.2786949134896341,0.2748296701085728,0.2840510364605328
0.5029940119760479,0.9937650588883918,0.11619639608225302,0.2505514885939353,0.24899282052409502,0.25441568651708113
0.5310734463276836,0.9985008657429372,0.13286488903807692,0.25130967178051433,0.2519759022424299,0.25010411189704795
0.5174418604651163,0.9947503752872765,0.09468390145294185,0.24476279110898164,0.24265294136225618,0.24870117730286884
0.6022727272727273,0.998616081413554,0.10559536743037977,0.23240694332223708,0.2345146727872378,0.22789038018294977
0.5084745762711864,0.9998468137254902,0.15131866378826744,0.24363366844084708,0.2454919491537215,0.239917107015098
0.5595238095238095,0.9968290723287474,0.13515388221875965,0.241339486190055,0.25526149169686596,0.21113136103376678
0.519774011299435,0.9977337918077368,0.14979485605828238,0.22099715872661277,0.23694350364580208,0.1928418934786691
0.5932203389830508,0.9939325664749289,0.12509519263586608,0.22718515026282343,0.24832878511908418,0.18796711786814618
0.46551724137931033,0.9977443924371299,0.11253273740448046,0.2464549791867894,0.25617044436159553,0.22933725483117873
0.5325443786982249,0.997077206596615,0.13356497886836063,0.23858789491099702,0.24397287783037688,0.22742629395082786
0.5113636363636364,0.9977212965671556,0.13711326850938826,0.2767883464053671,0.2687502148633174,0.29085507660395377
0.5,0.9915442550432801,0.1427280245527366,0.25334191182834775,0.2557904598380958,0.24827595042886924
0.5771428571428572,0.9917833444068707,0.14561748107227482,0.23403680277836897,0.23325124812466386,0.23546853948592847
0.47513812154696133,0.9943929592930653,0.13203069472958723,0.22948503629935096,0.24184388257871156,0.20894754174688415
0.5,0.9971450414690475,0.10087917020132289,0.23741875085159644,0.2515902237780707,0.21433949494276636
0.5027322404371585,0.9949563550122137,0.10543048955133073,0.2976392459190994,0.2892497632954898,0.3115001302537587
0.4632768361581921,0.9987163054496273,0.10223610341812174,0.281984816816707,0.2843773486661769,0.27832766098966005
0.5294117647058824,0.9889457267186251,0.12438837320152893,0.2822512721421118,0.2809096058953077,0.2846486757634503
0.5459770114942529,0.9954607858842148,0.09445688056602136,0.2380346157645768,0.2325476456031869,0.24929734399058787
0.5170454545454546,0.9974309855525821,0.11320246162812492,0.243849261728882,0.23942735859401532,0.25140051169765376
0.5117647058823529,0.9994785686949866,0.1278164468585178,0.23064567924876442,0.24131828453600226,0.21157495832566736
0.509090909090909,0.9985981308411215,0.09720778639813835,0.21661389586711866,0.22885943474743714,0.1962705006304607
0.5697674418604651,0.9975634827604901,0.10185503212227909,0.22606440672061062,0.23894743096034807,0.20139013995636784
0.49710982658959535,0.9994296430619488,0.0845510752534588,0.23795605953018098,0.2383192603404174,0.2373058129183063
0.5117647058823529,0.9963099996273314,0.09488533978672932,0.24097657170203565,0.2454813496566137,0.23332559962045102
0.49700598802395207,0.9976024599599695,0.1139050830305142,0.22863101152785312,0.23651426533838985,0.21493224261118327
0.5497076023391813,0.9966427136827197,0.10556897096859671,0.21485285485977318,0.2287634610199294,0.18976815522670407
0.4727272727272727,0.9972490111918811,0.11673176741369949,0.24300718108068742,0.24013090417703278,0.2490853511412408
0.5454545454545454,0.9980307297106736,0.13602218930004706,0.2509609112030099,0.24298607977694983,0.2638017414653097
0.5696969696969697,0.9965535646557385,0.12282647968857954,0.22695611471774263,0.22777165063866334,0.2252327180546647
0.5333333333333333,0.9976282790454853,0.14166719432921596,0.23473315867066094,0.24110286580528847,0.22442029950031125
0.5246913580246914,0.9942287960099652,0.09128355629960297,0.24531726586264688,0.2395788249929261,0.25507261534117165
0.5375,0.9971464724236963,0.1289930672724252,0.25444318907978386,0.258940702281819,0.2465337693106873
0.5609756097560976,0.9958817441239316,0.11254522726488307,0.24373233328428132,0.2396293562188104,0.2504823923274755
0.5294117647058824,0.9930579691529657,0.09639885032570622,0.2612188469705454,0.2622151533895344,0.2591906517604607
0.5117647058823529,0.9971624630569539,0.10860234578426904,0.2532769037089332,0.2495895346683694,0.2603973404769185
0.4885057471264368,0.9989857533145807,0.1016781347822103,0.24695650602100006,0.24350842332951025,0.254416903117132
0.5,0.9971318892240197,0.11232853030820307,0.2525716268113151,0.2530914670263525,0.25177562148203914
0.5030674846625767,0.9926460521543738,0.1191765787179207,0.25612967228273636,0.25581783195357655,0.2567255100545235
0.5602409638554217,0.999024425599768,0.11698009351934724,0.26385276805035246,0.2578532308627556,0.2747332846448077
0.5212121212121212,0.9964488685074735,0.10867715671448278,0.23795243883072648,0.24420316806413037,0.2251037176287298
0.49700598802395207,0.9962291543395111,0.11018252852288697,0.25031668755283754,0.24350425145467655,0.2638199091045493
0.5185185185185185,0.9973831900427644,0.0965327757157249,0.23762738137822345,0.24165290589061453,0.22911184875585777
0.48520710059171596,0.9975409612909614,0.1155515696651682,0.2524335478073731,0.24844491996203738,0.2614079604593788
0.5287356321839081,0.9965382111933836,0.10590254759783523,0.25766740913067154,0.25909691514860933,0.2546552357357314
0.5588235294117647,0.9963332993362826,0.14393831099088603,0.24798558766812787,0.24589405222603594,0.25162890747048156
0.4883720930232558,0.9941616888348703,0.12870252963854917,0.2551817938879555,0.25510459432855853,0.2553296506712076
0.5485714285714286,0.9955336733644474,0.13404116829411702,0.2470735127921751,0.24931851969481902,0.2421753159136794
0.4578313253012048,0.9919797119497924,0.14038834778054865,0.22789206140412674,0.2248205659934054,0.23291371263117935
0.4819277108433735,0.995749470899947,0.11863149320935264,0.24920138603714703,0.2456902386847302,0.25540441302641687
0.5059523809523809,0.9972274696390698,0.08655207618590383,0.22970000378730906,0.23584231421993593,0.21741538292205534
0.5146198830409356,0.9994651936171691,0.09502084164863171,0.2511859502221953,0.25394619033396915,0.2465711737853232
0.5246913580246914,0.9932567362966681,0.0962936177821456,0.24311197245217156,0.24089724194419357,0.24754143346812757
0.536144578313253,0.9923806300599399,0.09449434249481153,0.24954870378667607,0.2566442087593448,0.237646566413167
0.5493827160493827,0.9951160322897616,0.08977993757062222,0.24371675760937736,0.24065156615325048,0.24906785455820926
0.4906832298136646,0.9920741145622609,0.08977913618971638,0.24322047789548062,0.24869010530778315,0.23267901415540596
0.5660377358490566,0.988926763722767,0.0966387895274052,0.24299654354737324,0.23847295959471929,0.25204371145268123
0.564935064935065,0.9902300662093104,0.09233776984308899,0.23778310390866447,0.23626164133897717,0.24030138678262958
0.5696969696969697,0.9948578554277336,0.0798355951148231,0.24789261883065825,0.25235835088000297,0.23896115473196886
0.50920245398773,0.9936243964217651,0.1118565984743163,0.2431273925883428,0.2440403585805542,0.24138297542465298
0.5329341317365269,0.9922980319548618,0.11066065654330984,0.241319908183183,0.23597598368276637,0.25281438729728695
0.5542857142857143,0.9983301262427476,0.0942921106868091,0.24533187159958833,0.24323937953513095,0.2492424305397216
0.5266272189349113,0.9960707597353873,0.1007409406133929,0.21888683721771635,0.21857795782158462,0.21951011171348242
0.5316455696202531,0.9948011126749265,0.09004858647264215,0.23168115501775108,0.23495176560808242,0.22572397144250486
0.536144578313253,0.9952229445237215,0.10665502335392284,0.23642589957191285,0.23693931157852843,0.23546989100787022
0.5408805031446541,0.9955874139558933,0.07028243664877072,0.23891235337545674,0.23595601203072314,0.2429718071622554
0.5379746835443038,0.9970847562701882,0.10439308601581412,0.22715134920982388,0.23494742109902608,0.21255143276277227
0.5529411764705883,0.9936394753668207,0.0990657541461134,0.223792754288142,0.22262387578027495,0.22604989899298852
0.5283018867924528,0.9961177679765357,0.11247704536053864,0.24625686694048776,0.2447038812678065,0.24903589393370654
0.475,0.9917248539570463,0.10219989969574647,0.24830199607905543,0.23940452280373406,0.2690627670548054
0.524390243902439,0.9970116949103722,0.09695176072026954,0.23629560895931478,0.23603110969184918,0.23681979841665582
0.5402298850574713,0.9994014031409407,0.11740553956904869,0.25411288645696656,0.25433276416702283,0.2537349716428075
0.5515151515151515,0.9970939293299833,0.09317297534065619,0.242301561203941,0.24352202192001773,0.2399891093208486
0.5263157894736842,0.9962480718405203,0.12160712103749174,0.23639623137273108,0.23657935869357682,0.23598711714530995
0.569620253164557,0.9931711603250865,0.10091183804674639,0.24571852843143474,0.242045842303827,0.251256705925446
0.5058823529411764,0.9951394121180147,0.1228799261636509,0.2485676516906434,0.248503501817406,0.24871733472819757
0.50920245398773,0.9964765954653502,0.10302437951934725,0.22888516767270384,0.23147968974624525,0.2243117728312067
0.5569620253164557,0.9898956532212395,0.116952290641544,0.23246195284202822,0.23548721552259788,0.22845792870598058
0.6089743589743589,0.992194056084043,0.10235586962465572,0.2501368288681605,0.25363645164721593,0.24352643028550033
0.5636363636363636,0.9921280000371823,0.09653543575774542,0.23909598802424073,0.23906092858440728,0.2391624164365567
